19,http://hydro.ijs.si/v00c/08/bcnihxwo4yjg5bfyptost35m7535fae2.pdf,False
,http://hydro.ijs.si/v00c/2e/f2jo7qmpkutaxxcjbjv7bf3aosuh6sk4.pdf,False
20,http://campus.unibo.it/190586/1/convegno%20ricc.pdf,False
,http://campus.unibo.it/199670/1/convegno%20ricc.pdf,False
,http://campus.unibo.it/199691/1/convegno%20ricc.pdf,False
21,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/f3/8e/31/e0/85/6d/11/e5/95/90/00/50/56/bd/73/ad/13.pdf,False
,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/05/b8/83/90/61/b6/11/e7/9d/a9/00/50/56/bd/73/ad/13.pdf,False
,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/17/e0/8e/20/a3/37/11/e6/a3/e3/00/50/56/bd/73/ad/13.pdf,False
22,http://campus.unibo.it/282388/1/OTTICA_Diffrazione_analisi_dati_scheda.docx,False
,http://campus.unibo.it/281618/1/OTTICA_Diffrazione_analisi_dati_scheda.docx,False
23,http://campus.unibo.it/282387/1/OTTICA_Interferenza_analisi_dati_scheda.docx,False
,http://campus.unibo.it/281620/1/OTTICA_Interferenza_analisi_dati_scheda.docx,False
24,http://campus.unibo.it/238513/1/RUSSIA%20Libro%20aperto%20OK.docx,False
,http://campus.unibo.it/234262/1/RUSSIA_Libro_aperto.docx,False
25,https://ocw.mit.edu/courses/chemical-engineering/10-626-electrochemical-energy-systems-spring-2014/lecture-notes/MIT10_626S14_S11lec22.pdf,False
,https://ocw.mit.edu/courses/chemical-engineering/10-626-electrochemical-energy-systems-spring-2014/lecture-notes/MIT10_626S14_Lec22_Homg.pdf,False
26,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lec10.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lec10.pdf,False
27,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lec17.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lec17.pdf,False
28,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lecture24.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lecture24.pdf,False
29,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lec04.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lec04.pdf,False
30,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lec05.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lec05.pdf,False
31,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lec07.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lec07.pdf,False
32,https://ocw.mit.edu/courses/mathematics/18-303-linear-partial-differential-equations-fall-2006/exams/finalprep.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-303-linear-partial-differential-equations-fall-2006/exams/test1solns.pdf,False
33,https://ocw.mit.edu/courses/mathematics/18-303-linear-partial-differential-equations-fall-2006/exams/test2.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-303-linear-partial-differential-equations-fall-2006/exams/test1.pdf,False
34,https://ocw.mit.edu/courses/brain-and-cognitive-sciences/9-520-statistical-learning-theory-and-applications-spring-2006/assignments/problem_set1.pdf,False
,https://ocw.mit.edu/courses/brain-and-cognitive-sciences/9-520-statistical-learning-theory-and-applications-spring-2003/assignments/problem_set1.pdf,False
35,https://ocw.mit.edu/courses/brain-and-cognitive-sciences/9-520-statistical-learning-theory-and-applications-spring-2006/assignments/problem_set2.pdf,False
,https://ocw.mit.edu/courses/brain-and-cognitive-sciences/9-520-statistical-learning-theory-and-applications-spring-2003/assignments/second_set.pdf,False
36,http://hydro.ijs.si/v002/53/knwxlu6fhm2lklwznjmrxlgebbhoobef.m4v,False
,http://hydro.ijs.si/v002/d5/2wd753oi2kan2txxwiiygwprqqmwjufw.rm,HTTP Error 403: Forbidden
37,http://campus.unibo.it/234273/1/GUERRA_Tempo_Pres.docx,False
,http://campus.unibo.it/238503/1/GUERRA%20Tempo%20Pres.docx,False
38,http://campus.unibo.it/311722/1/DerivazioniImp.pdf,False
,http://campus.unibo.it/209796/1/DerivazioniImp.pdf,False
,http://campus.unibo.it/259701/1/DerivazioniImp.pdf,False
39,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/study-materials/lec06.pdf,False
,https://ocw.mit.edu/courses/mathematics/18-366-random-walks-and-diffusion-fall-2006/lecture-notes/lec06.pdf,False
40,http://campus.unibo.it/238496/1/CSA%20West%20Revisited%20mio.docx,False
,http://campus.unibo.it/234280/1/CSA%20West%20Revisited%20mio.docx,False
41,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/resid_use.pdf,False
,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/gen_use.pdf,False
,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/zoning.pdf,False
,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/nonres_use.pdf,False
,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/mitland.pdf,False
,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/contextcamb.pdf,False
,https://ocw.mit.edu/courses/urban-studies-and-planning/11-332j-urban-design-fall-2003/maps/conditions.pdf,False
42,http://campus.unibo.it/152633/2/10B01_Patata_Bot.pptx,False
,http://campus.unibo.it/152582/2/10B01_Patata_Bot.pptx,False
43,http://campus.unibo.it/152615/1/03D_Cece.pptx,False
,http://campus.unibo.it/152564/1/03D_Cece.pptx,False
44,http://campus.unibo.it/152616/2/03E_Lenticchia.pptx,False
,http://campus.unibo.it/152565/2/03E_Lenticchia.pptx,False
45,http://campus.unibo.it/152615/3/03C01_Fava_Bot.pptx,False
,http://campus.unibo.it/152564/3/03C01_Fava_Bot.pptx,False
46,http://campus.unibo.it/152581/1/09A_Tabacco_Gen.pptx,False
,http://campus.unibo.it/152632/1/09A_Tabacco_Gen.pptx,False
47,http://campus.unibo.it/152571/2/04C01_Girasole_Gen.pptx,False
,http://campus.unibo.it/152622/2/04C01_Girasole_Gen.pptx,False
48,https://ocw.mit.edu/courses/nuclear-engineering/22-611j-introduction-to-plasma-physics-i-fall-2003/lecture-notes/chap2.pdf,False
,https://ocw.mit.edu/courses/nuclear-engineering/22-611j-introduction-to-plasma-physics-i-fall-2006/readings/chap2.pdf,False
49,http://campus.unibo.it/152626/3/05B03_Bb_Ciclo.pptx,False
,http://campus.unibo.it/152575/3/05B03_Bb_Ciclo.pptx,False
50,http://campus.unibo.it/152556/2/02D01c_Mais_Bot_CicloBiol.pptx,False
,http://campus.unibo.it/152546/2/02D01c_Mais_Bot_CicloBiol.pptx,False
,http://campus.unibo.it/152607/2/02D01c_Mais_Bot_CicloBiol.pptx,False
51,https://ocw.mit.edu/courses/economics/14-462-advanced-macroeconomics-ii-spring-2007/assignments/ps3.pdf,False
,https://ocw.mit.edu/courses/economics/14-462-advanced-macroeconomics-ii-spring-2007/assignments/ps4.pdf,False
52,https://ocw.mit.edu/courses/mechanical-engineering/2-003j-dynamics-and-control-i-spring-2007/assignments/problemset8.pdf,False
