polyglot,time,langDedect,time,langid,time,fasttext,time
2,0.0001,1,0.0439,1,0.0024,7,0.0003
7,0.0002,3,0.0379,3,0.003,3,0.0004
3,0.0002,3,0.0202,3,0.0028,3,0.0004
3,0.0001,3,0.0204,3,0.008,3,0.0003
2,0.0003,3,0.0303,3,0.0022,3,0.0002
3,0.0002,3,0.023,3,0.0034,3,0.0005
3,0.0001,3,0.0271,3,0.0022,3,0.0003
3,0.0001,3,0.0195,3,0.0029,3,0.0004
3,0.0001,3,0.028,3,0.0021,3,0.0002
3,0.0002,3,0.0214,3,0.0029,3,0.0004
3,0.0001,3,0.0202,3,0.0022,3,0.0002
3,0.0002,3,0.0264,3,0.0031,3,0.0004
3,0.0002,3,0.0217,3,0.0036,3,0.0005
1,0.0004,3,0.0261,3,0.0028,3,0.0003
3,0.0001,3,0.0248,3,0.0027,3,0.0004
3,0.0002,3,0.0217,3,0.0029,3,0.0004
3,0.0004,3,0.0279,3,0.0031,3,0.0004
3,0.0001,7,0.0289,3,0.0023,3,0.0002
3,0.0001,3,0.0613,3,0.0152,3,0.0003
3,0.0001,3,0.0277,3,0.0022,3,0.0002
3,0.0001,3,0.0441,3,0.0023,3,0.0002
3,0.0002,3,0.0265,3,0.0038,3,0.0005
3,0.0001,7,0.0613,1,0.002,1,0.0002
3,0.0001,3,0.0343,3,0.0024,3,0.0003
7,0.0003,3,0.0494,3,0.0029,3,0.0004
3,0.0001,3,0.0412,3,0.0024,3,0.0003
3,0.0001,7,0.056,3,0.0021,3,0.0003
0,0.0001,7,0.0431,7,0.0022,3,0.0003
3,0.0001,3,0.025,3,0.0022,3,0.0003
3,0.0002,3,0.0247,3,0.0051,3,0.0004
3,0.0002,3,0.0302,3,0.0032,3,0.0005
3,0.0002,3,0.0318,3,0.0039,3,0.0007
3,0.0001,3,0.02,3,0.0021,3,0.0002
3,0.0002,3,0.0229,3,0.0027,3,0.0004
3,0.0001,3,0.0216,7,0.0023,3,0.0003
3,0.0001,3,0.0212,3,0.0028,3,0.0003
7,0.0001,3,0.0245,3,0.0022,7,0.0002
3,0.0001,3,0.0251,3,0.0023,3,0.0002
3,0.0002,3,0.021,3,0.0035,3,0.0004
3,0.0002,3,0.0234,3,0.0039,3,0.0006
2,0.0004,3,0.0454,3,0.0024,7,0.0003
3,0.0001,3,0.0189,3,0.0026,3,0.0003
3,0.0002,3,0.0232,3,0.0029,3,0.0003
3,0.0001,3,0.0201,3,0.0025,3,0.0003
3,0.0001,3,0.0218,3,0.0027,3,0.0003
1,0.0003,0,0.0496,0,0.0021,2,0.0003
3,0.0001,3,0.0339,3,0.0025,3,0.0003
3,0.0003,3,0.0332,3,0.0021,3,0.0002
3,0.0003,3,0.034,3,0.0062,3,0.0009
3,0.0003,3,0.0402,3,0.0021,3,0.0002
3,0.0002,3,0.0186,3,0.0027,3,0.0003
1,0.0003,3,0.0178,3,0.0023,3,0.0002
3,0.0001,3,0.0236,3,0.0023,3,0.0002
3,0.0002,3,0.0311,3,0.0041,3,0.0006
3,0.0002,3,0.0233,3,0.0038,3,0.0005
3,0.0001,3,0.0315,3,0.0023,3,0.0002
3,0.0001,3,0.0484,3,0.0025,3,0.0003
3,0.0003,7,0.0542,3,0.0022,3,0.0002
3,0.0001,3,0.0515,3,0.0025,3,0.0003
0,0.0004,3,0.0293,3,0.0035,3,0.0004
3,0.0001,3,0.0229,3,0.0027,3,0.0003
3,0.0002,3,0.0349,3,0.0166,3,0.0004
3,0.0001,3,0.0348,3,0.0022,3,0.0002
3,0.0002,3,0.0486,3,0.0027,3,0.0004
1,0.0005,0,0.0412,0,0.0027,0,0.0004
1,0.0004,3,0.057,3,0.0024,3,0.0003
3,0.0001,3,0.0581,3,0.0022,3,0.0002
3,0.0002,3,0.0273,3,0.0032,3,0.0005
2,0.0003,3,0.0461,3,0.0023,3,0.0003
3,0.0001,3,0.035,3,0.0024,3,0.0003
3,0.0003,3,0.0397,3,0.0028,3,0.0003
3,0.0002,3,0.03,3,0.0028,3,0.0004
3,0.0001,3,0.0331,3,0.0025,3,0.0002
3,0.0001,3,0.0423,3,0.0023,3,0.0003
3,0.0001,3,0.0372,3,0.0023,3,0.0003
3,0.0001,3,0.0317,3,0.0024,3,0.0003
3,0.0002,3,0.0224,3,0.0024,3,0.0003
3,0.0002,3,0.0211,3,0.0028,3,0.0004
3,0.0001,3,0.0199,3,0.0024,3,0.0003
3,0.0003,3,0.0272,3,0.0045,3,0.0007
3,0.0001,3,0.0163,3,0.002,3,0.0002
3,0.0001,3,0.0252,3,0.0021,3,0.0002
3,0.0001,3,0.025,3,0.0021,3,0.0002
3,0.0003,1,0.0483,1,0.0022,7,0.0002
3,0.0001,3,0.044,3,0.0023,3,0.0003
3,0.0001,3,0.0256,3,0.0022,3,0.0003
3,0.0002,3,0.0288,3,0.0031,3,0.0004
7,0.0004,3,0.0268,3,0.0036,3,0.0005
7,0.0003,3,0.0234,3,0.0134,3,0.0003
3,0.0003,3,0.0671,3,0.0023,3,0.0002
3,0.0002,3,0.0247,3,0.0027,3,0.0003
3,0.0001,3,0.0267,3,0.0025,3,0.0003
3,0.0002,3,0.0335,3,0.0027,3,0.0004
3,0.0002,3,0.0259,3,0.0031,3,0.0004
3,0.0002,3,0.0454,3,0.0036,3,0.0006
3,0.0002,3,0.024,3,0.0026,3,0.0003
3,0.0001,3,0.0277,3,0.0026,3,0.0003
3,0.0002,3,0.0379,3,0.0028,3,0.0004
3,0.0001,1,0.049,3,0.0022,1,0.0002
3,0.0002,3,0.0332,3,0.0029,3,0.0004
3,0.0001,2,0.0554,3,0.0025,3,0.0003
3,0.0001,1,0.0584,3,0.0022,1,0.0002
3,0.0001,3,0.0437,3,0.0021,3,0.0003
3,0.0001,3,0.054,3,0.0025,3,0.0004
3,0.0001,3,0.0356,3,0.002,3,0.0002
3,0.0001,3,0.0267,3,0.0022,3,0.0003
3,0.0002,3,0.0487,3,0.0056,3,0.0005
3,0.0001,3,0.0273,3,0.0022,3,0.0002
3,0.0002,3,0.0349,3,0.0033,3,0.0006
3,0.0001,3,0.0283,3,0.002,3,0.0003
3,0.0001,3,0.0244,3,0.002,3,0.0002
3,0.0001,3,0.0243,3,0.0022,3,0.0003
3,0.0001,3,0.0179,3,0.0026,3,0.0003
3,0.0002,3,0.0246,3,0.003,3,0.0004
7,0.0003,3,0.0248,3,0.003,3,0.0004
3,0.0002,3,0.0255,3,0.0028,3,0.0003
0,0.0001,1,0.0477,0,0.002,0,0.0002
3,0.0001,3,0.0201,3,0.002,3,0.0002
7,0.0004,3,0.0262,3,0.0033,3,0.0005
3,0.0001,3,0.0283,3,0.0021,3,0.0002
3,0.0002,3,0.018,3,0.0125,3,0.0005
3,0.0001,3,0.0187,3,0.0025,3,0.0003
3,0.0002,3,0.0187,3,0.003,3,0.0004
3,0.0001,3,0.0323,3,0.0025,3,0.0003
3,0.0001,3,0.028,3,0.0022,3,0.0003
3,0.0001,3,0.0271,3,0.0022,3,0.0002
3,0.0003,0,0.0887,0,0.0021,7,0.0003
3,0.0002,3,0.0216,3,0.0032,3,0.0004
3,0.0002,3,0.0192,3,0.0031,3,0.0004
3,0.0002,3,0.0233,3,0.0035,3,0.0004
3,0.0001,3,0.0257,3,0.002,3,0.0002
3,0.0001,3,0.0415,3,0.0022,3,0.0002
3,0.0002,3,0.026,3,0.003,3,0.0003
3,0.0002,3,0.0343,3,0.0035,3,0.0004
0,0.0001,3,0.0833,3,0.0021,3,0.0003
3,0.0002,3,0.0365,3,0.003,3,0.0003
3,0.0001,3,0.0288,3,0.0027,3,0.0003
3,0.0003,3,0.0362,3,0.0023,3,0.0003
0,0.0003,3,0.0267,3,0.0023,3,0.0002
3,0.0002,3,0.0387,3,0.0047,3,0.0007
3,0.0003,3,0.0579,3,0.002,3,0.0002
3,0.0004,3,0.0259,3,0.0035,3,0.0004
3,0.0002,3,0.0292,3,0.0033,3,0.0006
3,0.0001,3,0.0723,3,0.0022,3,0.0003
3,0.0002,3,0.0329,3,0.0033,3,0.0005
1,0.0001,3,0.0407,3,0.0023,3,0.0003
3,0.0002,3,0.0247,3,0.0027,3,0.0003
0,0.0004,0,0.034,0,0.0025,1,0.0004
3,0.0003,3,0.0443,3,0.0021,3,0.0002
3,0.0003,3,0.0449,3,0.0021,3,0.0002
2,0.0003,3,0.0288,3,0.0022,3,0.0002
3,0.0001,3,0.0491,3,0.0103,3,0.0004
3,0.0001,3,0.023,3,0.0021,7,0.0002
3,0.0001,7,0.0307,3,0.0021,3,0.0002
3,0.0001,3,0.0235,3,0.0024,7,0.0003
3,0.0001,3,0.0345,3,0.0021,3,0.0002
3,0.0001,7,0.0267,3,0.0021,3,0.0003
3,0.0001,7,0.0345,3,0.0023,3,0.0002
7,0.0003,3,0.0274,3,0.0027,7,0.0004
3,0.0003,1,0.0554,0,0.002,1,0.0002
3,0.0002,3,0.0241,3,0.0037,3,0.0005
3,0.0001,7,0.0323,3,0.0023,7,0.0003
3,0.0001,3,0.0207,3,0.0025,3,0.0003
3,0.0002,3,0.0206,3,0.0036,3,0.0004
3,0.0001,2,0.0336,3,0.0025,3,0.0003
3,0.0002,3,0.0225,3,0.0031,3,0.0004
3,0.0001,3,0.025,3,0.0029,3,0.0003
3,0.0001,7,0.0293,3,0.0024,3,0.0002
3,0.0002,3,0.0271,3,0.0042,3,0.0005
1,0.0003,1,0.0266,1,0.0021,3,0.0002
1,0.0003,1,0.0352,7,0.002,3,0.0002
7,0.0001,7,0.029,3,0.0025,7,0.0003
3,0.0001,3,0.0496,3,0.0024,3,0.0003
3,0.0001,7,0.0355,3,0.0023,1,0.0003
3,0.0001,3,0.0246,3,0.0055,3,0.0003
3,0.0001,3,0.0227,3,0.0023,3,0.0002
3,0.0001,7,0.0448,3,0.0022,3,0.0003
3,0.0001,3,0.0472,3,0.0025,3,0.0003
3,0.0001,7,0.0651,3,0.0025,1,0.0003
3,0.0001,3,0.0297,3,0.0022,3,0.0003
3,0.0001,2,0.0444,7,0.0021,1,0.0002
3,0.0001,3,0.0281,3,0.0022,3,0.0003
3,0.0001,7,0.0368,3,0.0026,7,0.0003
7,0.0004,3,0.0263,3,0.0032,7,0.0004
3,0.0002,3,0.0269,3,0.0043,3,0.0006
2,0.0001,7,0.0379,3,0.0024,7,0.0003
7,0.0003,1,0.0593,7,0.0025,7,0.0003
3,0.0002,3,0.0265,3,0.0028,3,0.0004
3,0.0001,2,0.0313,7,0.0024,7,0.0002
3,0.0002,7,0.0311,3,0.0026,3,0.0003
2,0.0001,7,0.0426,3,0.0025,7,0.0003
3,0.0001,3,0.0186,3,0.0026,3,0.0003
3,0.0002,3,0.0284,3,0.0049,3,0.0007
7,0.0002,3,0.0316,3,0.0028,7,0.0003
3,0.0001,7,0.0308,3,0.0021,3,0.0002
3,0.0002,3,0.0265,3,0.0034,3,0.0004
3,0.0001,3,0.0465,3,0.0024,3,0.0003
7,0.0004,3,0.02,3,0.0033,3,0.0004
3,0.0001,3,0.0224,3,0.0026,3,0.0003
0,0.0003,1,0.0465,7,0.0019,2,0.0002
3,0.0003,3,0.034,3,0.0053,3,0.0008
3,0.0001,3,0.0164,3,0.0027,3,0.0003
1,0.0002,2,0.0293,3,0.0022,0,0.0002
3,0.0001,3,0.0343,3,0.0029,3,0.0003
3,0.0002,3,0.029,3,0.0129,3,0.0003
3,0.0002,3,0.0316,3,0.0031,3,0.0004
3,0.0001,7,0.0385,3,0.0026,3,0.0003
1,0.0004,3,0.0281,3,0.0027,3,0.0004
3,0.0002,3,0.0294,3,0.0036,3,0.0004
1,0.0003,2,0.0329,1,0.0023,1,0.0003
3,0.0001,3,0.0289,3,0.0026,3,0.0002
3,0.0001,2,0.0438,3,0.0023,3,0.0002
3,0.0001,2,0.0323,7,0.0072,3,0.0002
7,0.0003,2,0.0409,3,0.0023,3,0.0003
3,0.0002,3,0.0397,3,0.0028,3,0.0004
3,0.0001,3,0.0248,3,0.0024,3,0.0003
3,0.0002,3,0.0261,3,0.0034,3,0.0005
3,0.0001,3,0.0882,3,0.0022,3,0.0002
7,0.0002,3,0.03,3,0.0033,3,0.0004
3,0.0002,3,0.0379,3,0.0041,3,0.0006
3,0.0003,1,0.0398,3,0.0023,7,0.0003
3,0.0003,3,0.0423,3,0.0023,3,0.0003
3,0.0002,3,0.0238,3,0.0028,7,0.0004
3,0.0002,3,0.0242,3,0.0031,3,0.0004
3,0.0002,3,0.023,3,0.0028,7,0.0004
3,0.0001,3,0.0289,3,0.0022,3,0.0002
3,0.0002,3,0.021,3,0.0034,3,0.0004
3,0.0001,3,0.0179,3,0.002,7,0.0002
3,0.0001,3,0.0297,3,0.002,3,0.0002
3,0.0002,3,0.0259,3,0.0029,7,0.0004
3,0.0002,3,0.0242,3,0.0028,3,0.0004
3,0.0002,3,0.0238,3,0.0026,3,0.0003
3,0.0001,2,0.0385,3,0.0022,7,0.0003
3,0.0002,3,0.0248,3,0.0034,3,0.0004
3,0.0002,3,0.0208,3,0.0029,3,0.0003
3,0.0002,3,0.0193,3,0.0036,3,0.0004
1,0.0003,1,0.0349,3,0.0021,3,0.0003
3,0.0001,7,0.0413,3,0.0024,3,0.0003
3,0.0001,3,0.0163,3,0.0027,3,0.0003
3,0.0001,7,0.0308,3,0.0022,3,0.0002
3,0.0002,3,0.0237,3,0.0034,3,0.0004
3,0.0001,3,0.0237,3,0.0023,3,0.0002
3,0.0002,3,0.0309,3,0.0036,3,0.0006
2,0.0001,1,0.026,2,0.0022,2,0.0003
3,0.0002,3,0.0277,3,0.0031,1,0.0005
3,0.0002,3,0.0352,3,0.0031,3,0.0004
1,0.0003,1,0.0268,0,0.0022,1,0.0002
3,0.0001,2,0.0393,7,0.0021,1,0.0002
3,0.0001,7,0.0496,3,0.0022,1,0.0003
3,0.0001,7,0.0287,3,0.0027,3,0.0004
7,0.0003,3,0.0509,3,0.0026,1,0.0003
3,0.0002,3,0.0365,3,0.0035,3,0.0006
3,0.0001,3,0.025,3,0.0019,3,0.0002
3,0.0002,3,0.0335,3,0.0026,3,0.0004
3,0.0001,3,0.0327,3,0.0024,3,0.0003
3,0.0002,3,0.0288,3,0.0032,3,0.0005
3,0.0001,3,0.0236,3,0.0023,3,0.0003
3,0.0003,3,0.0223,1,0.002,3,0.0002
3,0.0001,3,0.0206,3,0.002,3,0.0002
3,0.0001,3,0.0319,3,0.0025,3,0.0003
3,0.0002,3,0.0313,3,0.0037,3,0.0007
3,0.0001,3,0.0229,3,0.0023,3,0.0003
3,0.0001,2,0.0367,3,0.0021,3,0.0002
1,0.0003,1,0.0308,2,0.0089,7,0.0002
3,0.0002,3,0.0218,3,0.003,3,0.0004
3,0.0003,2,0.0308,7,0.0022,7,0.0002
3,0.0002,3,0.0257,3,0.0036,3,0.0006
3,0.0001,3,0.021,3,0.0023,7,0.0003
3,0.0001,2,0.0322,3,0.0022,7,0.0002
7,0.0002,7,0.0369,3,0.0028,7,0.0003
3,0.0001,3,0.0338,3,0.0025,7,0.0003
3,0.0002,3,0.0302,3,0.0035,3,0.0005
3,0.0003,3,0.0326,3,0.0059,3,0.0009
7,0.0003,3,0.0254,3,0.003,3,0.0004
2,0.0001,2,0.0434,3,0.0023,7,0.0002
3,0.0002,3,0.0235,3,0.0035,3,0.0004
3,0.0001,3,0.0214,3,0.0027,3,0.0003
3,0.0001,0,0.0695,3,0.0022,3,0.0002
3,0.0002,3,0.0207,3,0.0064,3,0.0005
7,0.0003,3,0.035,3,0.0047,3,0.0008
3,0.0003,7,0.0525,0,0.0024,7,0.0003
1,0.0001,1,0.0225,1,0.002,2,0.0002
3,0.0001,3,0.0228,3,0.0028,3,0.0003
3,0.0002,7,0.0358,3,0.0031,3,0.0004
7,0.0001,2,0.0542,3,0.0038,1,0.0003
3,0.0002,3,0.0341,3,0.0046,3,0.0007
3,0.0001,7,0.0362,3,0.0023,3,0.0003
7,0.0004,3,0.0379,3,0.0039,3,0.0005
3,0.0003,1,0.028,3,0.0022,1,0.0002
3,0.0001,3,0.0329,3,0.003,3,0.0004
3,0.0002,3,0.0376,3,0.003,3,0.0003
7,0.0003,3,0.0247,3,0.0027,3,0.0003
3,0.0003,3,0.02,3,0.0057,3,0.0003
3,0.0001,7,0.0371,3,0.0025,3,0.0003
3,0.0001,3,0.0374,3,0.0025,3,0.0003
3,0.0002,3,0.0272,3,0.0025,3,0.0003
3,0.0001,3,0.0312,3,0.0026,3,0.0003
3,0.0003,3,0.0298,3,0.0025,3,0.0003
7,0.0003,7,0.0306,3,0.0024,3,0.0003
3,0.0002,3,0.0285,3,0.0036,3,0.0005
7,0.0004,3,0.0836,3,0.0028,3,0.0004
3,0.0001,3,0.0412,3,0.0026,3,0.0003
3,0.0002,3,0.0255,3,0.0026,7,0.0003
3,0.0001,7,0.0208,3,0.0022,2,0.0002
3,0.0002,3,0.0169,3,0.0028,7,0.0003
3,0.0001,7,0.0211,2,0.0022,2,0.0002
3,0.0001,3,0.0194,3,0.0025,7,0.0003
0,0.0003,0,0.0454,0,0.0022,2,0.0002
3,0.0002,3,0.0234,3,0.0031,7,0.0004
3,0.0002,3,0.016,3,0.0096,7,0.0003
3,0.0001,7,0.0356,1,0.0022,2,0.0002
3,0.0001,3,0.0215,3,0.0022,7,0.0002
3,0.0001,3,0.0276,3,0.0026,7,0.0003
3,0.0001,3,0.0266,3,0.0026,7,0.0003
3,0.0003,3,0.0324,3,0.0056,7,0.0007
3,0.0002,3,0.0188,3,0.0036,7,0.0004
3,0.0002,3,0.0257,3,0.0034,3,0.0004
3,0.0002,3,0.0231,3,0.003,7,0.0003
3,0.0002,3,0.0199,3,0.0027,7,0.0003
3,0.0001,2,0.0388,3,0.0024,7,0.0002
3,0.0001,7,0.0257,3,0.0023,7,0.0002
1,0.0003,3,0.0232,3,0.0026,7,0.0003
3,0.0001,3,0.0282,3,0.0026,7,0.0003
1,0.0003,3,0.0409,3,0.0024,7,0.0003
3,0.0001,3,0.0504,3,0.0027,3,0.0003
3,0.0001,3,0.0419,3,0.0024,3,0.0003
3,0.0004,3,0.0662,0,0.003,3,0.0003
3,0.0002,3,0.0288,3,0.0024,3,0.0003
0,0.0003,0,0.0973,1,0.0023,2,0.0003
3,0.0002,3,0.0306,3,0.0033,3,0.0005
3,0.0001,3,0.0332,3,0.0022,3,0.0002
3,0.0002,3,0.0202,3,0.0031,3,0.0004
3,0.0002,3,0.0499,3,0.0026,3,0.0004
0,0.0003,7,0.0743,1,0.0022,2,0.0002
3,0.0002,3,0.028,3,0.0027,3,0.0004
3,0.0002,3,0.0316,3,0.0028,3,0.0004
3,0.0002,3,0.0335,3,0.0026,3,0.0004
3,0.0002,3,0.0448,3,0.0031,3,0.0005
3,0.0002,3,0.0411,3,0.0029,3,0.0004
3,0.0002,3,0.0403,3,0.0031,3,0.0005
3,0.0001,1,0.0729,0,0.0021,2,0.0002
0,0.0003,1,0.0357,1,0.0021,1,0.0003
3,0.0002,3,0.0231,3,0.003,7,0.0003
3,0.0001,3,0.0175,3,0.0023,7,0.0002
3,0.0004,3,0.0351,3,0.003,7,0.0004
3,0.0001,3,0.0244,3,0.0026,7,0.0003
1,0.0001,7,0.0247,3,0.0025,7,0.0002
3,0.0003,7,0.034,1,0.008,7,0.0002
3,0.0002,3,0.0231,3,0.0031,3,0.0004
3,0.0002,7,0.0578,1,0.0022,7,0.0002
0,0.0001,0,0.0436,0,0.0023,1,0.0003
3,0.0001,3,0.0193,3,0.0027,7,0.0003
3,0.0001,3,0.0529,3,0.0026,7,0.0002
0,0.0001,1,0.0521,0,0.0024,1,0.0003
3,0.0002,3,0.0441,1,0.0025,3,0.0003
3,0.0002,3,0.0411,3,0.0031,7,0.0003
0,0.0003,7,0.0469,3,0.0023,7,0.0002
3,0.0003,3,0.0358,3,0.003,3,0.0004
3,0.0002,3,0.0416,3,0.0032,3,0.0003
3,0.0004,3,0.0425,3,0.0036,3,0.0005
0,0.0004,7,0.0524,1,0.0025,7,0.0003
1,0.0001,1,0.0199,1,0.0133,1,0.0002
3,0.0001,2,0.0543,3,0.0024,7,0.0003
3,0.0002,3,0.0271,3,0.0029,3,0.0004
3,0.0002,3,0.0329,3,0.0032,3,0.0004
3,0.0002,3,0.0285,3,0.0039,3,0.0005
3,0.0003,7,0.0364,3,0.0023,7,0.0003
1,0.0003,3,0.0244,3,0.0024,3,0.0003
3,0.0002,3,0.0309,3,0.0031,3,0.0004
3,0.0001,3,0.0296,3,0.0023,7,0.0003
3,0.0002,3,0.0452,3,0.0031,3,0.0004
1,0.0002,3,0.0394,3,0.003,3,0.0003
3,0.0002,3,0.0229,3,0.0028,7,0.0004
3,0.0001,7,0.0391,1,0.0021,2,0.0002
3,0.0001,3,0.0296,3,0.0026,7,0.0003
3,0.0001,7,0.0297,1,0.0021,2,0.0002
3,0.0002,3,0.0234,3,0.0035,7,0.0005
3,0.0001,7,0.03,1,0.0021,2,0.0002
3,0.0001,3,0.019,3,0.0025,7,0.0003
3,0.0002,3,0.022,3,0.0029,7,0.0003
3,0.0002,3,0.0226,3,0.0025,7,0.0003
3,0.0002,3,0.0244,3,0.0033,7,0.0005
3,0.0001,3,0.0716,3,0.0024,7,0.0002
3,0.0001,3,0.0304,3,0.0022,7,0.0002
3,0.0002,3,0.0318,3,0.0029,7,0.0003
3,0.0002,3,0.0284,3,0.0027,7,0.0003
3,0.0002,3,0.0316,3,0.0029,7,0.0003
3,0.0002,3,0.0227,3,0.0031,7,0.0003
3,0.0001,7,0.041,7,0.0023,7,0.0002
3,0.0002,3,0.0321,3,0.0029,3,0.0003
3,0.0001,2,0.0659,7,0.0024,7,0.0002
3,0.0001,3,0.0262,3,0.0028,7,0.0003
3,0.0002,3,0.0531,3,0.0024,3,0.0003
3,0.0002,3,0.0323,3,0.0026,3,0.0004
3,0.0002,3,0.0283,3,0.0027,3,0.0003
3,0.0002,3,0.0264,3,0.0027,3,0.0004
3,0.0002,3,0.0315,3,0.003,3,0.0004
3,0.0002,3,0.038,3,0.0031,3,0.0005
3,0.0002,3,0.0306,3,0.003,3,0.0004
3,0.0001,7,0.0416,3,0.0023,3,0.0003
3,0.0002,3,0.0295,3,0.0028,3,0.0004
3,0.0002,3,0.0205,3,0.0028,3,0.0004
0,0.0001,0,0.0801,0,0.0021,3,0.0003
3,0.0002,3,0.0757,0,0.0022,7,0.0003
3,0.0002,3,0.0288,3,0.0034,3,0.0006
3,0.0002,3,0.0724,3,0.0029,3,0.0004
3,0.0003,3,0.092,1,0.0023,1,0.0003
3,0.0002,1,0.0932,1,0.0024,1,0.0003
3,0.0002,3,0.0337,3,0.0036,3,0.0006
3,0.0003,3,0.0529,3,0.0023,7,0.0003
3,0.0002,3,0.0338,3,0.0037,3,0.0007
3,0.0002,3,0.0373,3,0.0035,3,0.0006
3,0.0002,3,0.0234,3,0.0037,3,0.0005
3,0.0002,3,0.0179,3,0.0032,3,0.0004
3,0.0002,3,0.0197,3,0.0174,3,0.0004
3,0.0002,3,0.0241,3,0.0029,3,0.0004
1,0.0003,3,0.0305,3,0.0032,3,0.0004
3,0.0001,3,0.0224,3,0.0022,3,0.0002
3,0.0001,3,0.0154,3,0.0022,3,0.0002
3,0.0002,3,0.026,3,0.0037,3,0.0005
3,0.0002,3,0.0175,3,0.0025,3,0.0003
0,0.0003,1,0.0447,3,0.002,3,0.0002
3,0.0002,3,0.0215,3,0.0033,7,0.0003
3,0.0001,3,0.0193,3,0.0027,7,0.0003
3,0.0001,3,0.0166,3,0.0022,7,0.0002
3,0.0001,3,0.0192,3,0.0027,7,0.0003
3,0.0002,3,0.019,3,0.0029,7,0.0003
3,0.0001,7,0.0354,2,0.0023,2,0.0002
3,0.0001,3,0.0206,3,0.0045,7,0.0003
3,0.0002,3,0.0227,3,0.0037,7,0.0004
0,0.0003,3,0.0386,1,0.0023,2,0.0003
3,0.0001,3,0.0156,3,0.0027,7,0.0002
3,0.0002,3,0.0385,3,0.003,7,0.0003
3,0.0002,3,0.0609,3,0.0032,7,0.0003
3,0.0002,3,0.0309,3,0.0031,3,0.0003
3,0.0002,7,0.0419,3,0.0028,3,0.0003
3,0.0002,3,0.0301,3,0.0035,3,0.0004
3,0.0002,3,0.0286,3,0.003,7,0.0003
3,0.0001,3,0.0797,1,0.0024,3,0.0002
0,0.0001,1,0.0456,3,0.0024,3,0.0002
0,0.0001,1,0.0412,0,0.0023,2,0.0003
3,0.0003,3,0.0419,3,0.0048,3,0.0006
3,0.0002,3,0.0407,3,0.0033,3,0.0004
3,0.0003,3,0.0311,3,0.0028,3,0.0004
3,0.0002,3,0.0272,3,0.0026,3,0.0003
1,0.0001,7,0.02,3,0.0026,7,0.0003
3,0.0001,2,0.0509,1,0.0021,7,0.0002
1,0.0001,3,0.0248,3,0.0023,7,0.0003
3,0.0002,3,0.034,3,0.0155,3,0.0003
1,0.0003,3,0.0347,3,0.0025,3,0.0003
1,0.0002,3,0.0268,3,0.0024,3,0.0003
3,0.0001,3,0.0271,3,0.0023,7,0.0002
2,0.0001,3,0.0244,3,0.0023,2,0.0002
7,0.0002,3,0.0196,3,0.0027,7,0.0003
2,0.0001,7,0.0479,2,0.0037,2,0.0003
7,0.0002,7,0.0394,3,0.0027,7,0.0003
7,0.0002,3,0.028,3,0.0038,7,0.0006
7,0.0001,3,0.0312,7,0.0026,2,0.0003
7,0.0002,3,0.0228,3,0.0028,7,0.0003
7,0.0002,3,0.0258,3,0.0034,7,0.0005
7,0.0002,3,0.0274,3,0.003,7,0.0004
7,0.0002,3,0.0208,3,0.0027,7,0.0003
7,0.0002,3,0.0331,3,0.0029,7,0.0003
7,0.0003,7,0.0405,3,0.0027,7,0.0003
2,0.0001,7,0.0616,7,0.0024,2,0.0002
7,0.0001,7,0.0439,7,0.0027,7,0.0003
2,0.0003,3,0.026,3,0.0028,7,0.0003
7,0.0001,3,0.0309,3,0.0049,7,0.0003
7,0.0002,3,0.0244,3,0.0035,7,0.0004
2,0.0001,3,0.0522,3,0.0025,7,0.0002
7,0.0002,3,0.0374,3,0.0032,7,0.0003
3,0.0001,3,0.0285,7,0.0024,7,0.0002
3,0.0002,3,0.0334,3,0.0033,3,0.0004
3,0.0002,3,0.0312,3,0.0029,3,0.0004
7,0.0001,3,0.0312,3,0.0026,3,0.0003
2,0.0001,3,0.0349,3,0.0022,7,0.0002
2,0.0001,3,0.0336,3,0.0024,2,0.0003
7,0.0002,3,0.0279,3,0.003,3,0.0004
1,0.0001,1,0.045,1,0.0021,1,0.0002
7,0.0001,3,0.0384,3,0.0024,2,0.0003
7,0.0002,3,0.036,3,0.0041,3,0.0007
2,0.0001,3,0.0311,3,0.0025,1,0.0003
7,0.0001,3,0.0328,7,0.0026,1,0.0003
7,0.0002,3,0.0363,3,0.0027,3,0.0004
7,0.0003,3,0.0433,3,0.0027,3,0.0004
2,0.0003,7,0.0477,1,0.0024,2,0.0003
7,0.0002,3,0.0464,3,0.003,3,0.0004
7,0.0002,3,0.0443,3,0.0026,2,0.0003
7,0.0003,3,0.05,3,0.0047,3,0.001
7,0.0002,3,0.0416,3,0.0027,3,0.0004
1,0.0001,3,0.0381,2,0.0023,2,0.0002
3,0.0001,7,0.0409,3,0.0022,1,0.0002
2,0.0001,7,0.0459,3,0.0024,7,0.0002
7,0.0003,3,0.0272,3,0.0042,3,0.0005
2,0.0001,3,0.0319,3,0.0025,7,0.0002
2,0.0001,7,0.0371,3,0.0025,2,0.0002
2,0.0001,2,0.0466,1,0.0025,2,0.0003
2,0.0001,2,0.038,7,0.0024,2,0.0002
3,0.0001,3,0.022,3,0.0029,7,0.0003
7,0.0002,3,0.0256,3,0.0035,7,0.0004
7,0.0001,3,0.0475,3,0.0027,7,0.0003
3,0.0001,7,0.0523,3,0.0025,7,0.0003
