polyglot,time,langDedect,time,langid,time,fasttext,time
7,0.0001,3,0.0299,3,0.0027,7,0.0003
7,0.0001,7,0.024,3,0.0026,7,0.0003
7,0.0001,3,0.0173,3,0.0027,7,0.0003
7,0.0001,3,0.0243,3,0.0028,7,0.0003
7,0.0001,3,0.0334,3,0.0025,7,0.0003
7,0.0001,7,0.0473,7,0.0026,7,0.0003
7,0.0001,3,0.0351,3,0.0028,7,0.0003
7,0.0001,3,0.0185,3,0.0028,7,0.0003
7,0.0002,3,0.0201,3,0.0027,7,0.0003
7,0.0001,3,0.029,3,0.0026,7,0.0003
2,0.0001,3,0.0359,3,0.0026,7,0.0003
7,0.0001,3,0.0248,3,0.0027,7,0.0003
7,0.0001,3,0.0277,3,0.0026,3,0.0003
7,0.0001,7,0.0348,3,0.0025,7,0.0003
7,0.0001,3,0.0359,3,0.0027,7,0.0003
7,0.0002,3,0.0299,3,0.0025,7,0.0003
7,0.0001,3,0.0231,3,0.0024,7,0.0003
7,0.0001,3,0.02,3,0.0028,7,0.0003
7,0.0001,3,0.0203,3,0.0027,7,0.0003
2,0.0001,3,0.0269,3,0.002,7,0.0002
7,0.0001,3,0.0246,3,0.0021,3,0.0002
2,0.0001,7,0.0422,3,0.002,7,0.0002
1,0.0001,7,0.0389,3,0.0019,3,0.0002
7,0.0004,3,0.0432,3,0.0021,7,0.0002
1,0.0003,3,0.0317,3,0.002,7,0.0002
2,0.0001,3,0.0298,3,0.002,7,0.0002
1,0.0001,3,0.0505,3,0.0019,3,0.0002
7,0.0001,3,0.0202,3,0.0141,7,0.0002
1,0.0003,3,0.0192,3,0.0021,7,0.0002
7,0.0001,3,0.0258,3,0.0021,3,0.0002
7,0.0001,3,0.0207,3,0.0022,3,0.0002
7,0.0001,3,0.0285,3,0.0022,3,0.0003
2,0.0001,3,0.0297,3,0.0021,3,0.0003
2,0.0001,1,0.0613,0,0.002,7,0.0002
7,0.0001,3,0.0294,3,0.0024,3,0.0003
7,0.0001,3,0.1067,1,0.0021,3,0.0002
2,0.0001,3,0.0371,3,0.0022,1,0.0003
7,0.0001,3,0.0281,3,0.0022,3,0.0003
7,0.0001,3,0.0228,3,0.0022,3,0.0002
1,0.0001,1,0.023,1,0.0018,1,0.0002
1,0.0001,3,0.0313,3,0.0023,3,0.0002
7,0.0001,7,0.0708,3,0.0022,3,0.0002
7,0.0001,3,0.0453,3,0.0021,3,0.0002
7,0.0001,7,0.0363,3,0.0022,3,0.0002
1,0.0001,3,0.026,3,0.0023,3,0.0002
7,0.0001,3,0.0415,3,0.0023,7,0.0002
7,0.0001,7,0.0501,3,0.0021,3,0.0002
1,0.0001,7,0.0554,3,0.0021,3,0.0002
7,0.0001,3,0.0514,3,0.0022,3,0.0002
1,0.0001,3,0.091,3,0.002,3,0.0002
1,0.0003,3,0.0306,3,0.0018,3,0.0002
1,0.0003,3,0.0494,3,0.0021,3,0.0003
1,0.0002,2,0.065,1,0.0018,2,0.0002
1,0.0001,3,0.0331,1,0.0019,3,0.0002
7,0.0001,3,0.0652,3,0.002,3,0.0002
7,0.0001,7,0.0411,3,0.0019,7,0.0002
1,0.0001,3,0.0364,3,0.002,0,0.0002
1,0.0001,3,0.0318,3,0.002,3,0.0002
1,0.0004,3,0.0725,0,0.0019,3,0.0002
7,0.0001,7,0.034,7,0.0021,7,0.0002
7,0.0001,3,0.0147,3,0.0021,7,0.0002
7,0.0001,3,0.039,7,0.0022,7,0.0002
7,0.0001,3,0.0223,7,0.0021,7,0.0002
7,0.0001,7,0.0531,3,0.0023,7,0.0002
1,0.0003,3,0.0274,7,0.002,7,0.0002
2,0.0001,1,0.0311,1,0.002,7,0.0002
7,0.0001,3,0.03,3,0.0022,7,0.0002
7,0.0001,7,0.0367,3,0.002,7,0.0002
7,0.0001,3,0.0216,3,0.0021,7,0.0002
1,0.0003,7,0.0328,3,0.0019,7,0.0002
7,0.0001,3,0.0193,3,0.0022,7,0.0002
1,0.0001,0,0.0249,0,0.0021,1,0.0002
2,0.0001,3,0.021,3,0.0022,7,0.0002
7,0.0001,3,0.0189,3,0.0022,7,0.0002
7,0.0001,3,0.0195,3,0.0023,3,0.0002
7,0.0001,3,0.0174,3,0.0022,7,0.0002
7,0.0001,3,0.0211,3,0.0021,7,0.0002
7,0.0001,7,0.0268,7,0.0021,3,0.0002
7,0.0001,3,0.0219,3,0.0022,7,0.0002
7,0.0001,3,0.0354,3,0.0022,7,0.0002
1,0.0001,7,0.0337,3,0.0021,7,0.0002
7,0.0001,3,0.0232,3,0.0022,7,0.0002
7,0.0001,3,0.0225,3,0.0022,7,0.0002
2,0.0003,3,0.0368,3,0.0022,7,0.0002
7,0.0001,3,0.0238,3,0.0021,7,0.0002
7,0.0001,7,0.0355,3,0.0022,7,0.0002
7,0.0001,3,0.0348,3,0.0022,7,0.0002
7,0.0001,3,0.0206,3,0.0022,7,0.0002
7,0.0001,7,0.0265,3,0.0024,7,0.0002
7,0.0002,3,0.0237,3,0.0031,7,0.0004
7,0.0002,3,0.0272,3,0.003,7,0.0004
7,0.0002,3,0.0345,3,0.0031,3,0.0004
7,0.0002,3,0.0307,3,0.0031,7,0.0004
2,0.0002,7,0.038,7,0.0031,7,0.0004
7,0.0002,3,0.0341,7,0.003,7,0.0004
7,0.0002,3,0.0297,3,0.0032,7,0.0004
7,0.0002,3,0.0323,7,0.0029,7,0.0004
7,0.0002,3,0.0291,3,0.003,3,0.0004
7,0.0002,3,0.0332,3,0.003,7,0.0004
7,0.0002,3,0.0266,3,0.0035,3,0.0005
7,0.0002,3,0.0359,3,0.0034,3,0.0004
7,0.0002,3,0.0374,3,0.0033,3,0.0004
7,0.0002,3,0.034,3,0.0032,3,0.0004
7,0.0002,3,0.0371,3,0.0031,3,0.0004
7,0.0002,3,0.0437,3,0.0032,3,0.0004
7,0.0002,3,0.0469,3,0.0032,3,0.0004
7,0.0002,3,0.0266,3,0.0035,3,0.0005
7,0.0002,3,0.0314,3,0.0032,3,0.0004
7,0.0002,3,0.0298,3,0.0034,3,0.0005
7,0.0002,3,0.0375,3,0.0037,7,0.0004
7,0.0002,7,0.0426,3,0.0037,3,0.0004
7,0.0002,7,0.0676,3,0.0033,7,0.0004
7,0.0002,3,0.0461,3,0.0037,7,0.0005
7,0.0002,7,0.0391,3,0.0035,7,0.0004
7,0.0002,3,0.0335,3,0.0036,3,0.0004
7,0.0002,3,0.037,3,0.0035,7,0.0004
7,0.0002,3,0.0439,3,0.0038,3,0.0004
2,0.0002,7,0.0543,3,0.0037,3,0.0004
7,0.0002,3,0.037,3,0.0038,7,0.0004
7,0.0002,3,0.0493,3,0.003,0,0.0005
7,0.0002,3,0.0348,3,0.003,3,0.0004
2,0.0002,3,0.0645,3,0.003,7,0.0004
7,0.0002,3,0.0369,3,0.003,3,0.0004
2,0.0002,3,0.0453,1,0.0031,7,0.0005
7,0.0002,3,0.0405,3,0.003,3,0.0005
7,0.0002,3,0.0489,3,0.003,3,0.0004
7,0.0002,3,0.0529,3,0.003,7,0.0004
7,0.0002,3,0.0368,3,0.003,3,0.0005
7,0.0002,3,0.0534,3,0.0031,3,0.0005
7,0.0002,3,0.0269,7,0.0034,7,0.0005
7,0.0002,3,0.039,7,0.0034,7,0.0005
7,0.0002,3,0.035,3,0.0037,7,0.0004
7,0.0002,3,0.0456,7,0.0035,7,0.0004
7,0.0002,3,0.0289,7,0.0034,7,0.0004
7,0.0002,7,0.0267,3,0.0035,7,0.0004
7,0.0002,7,0.0338,7,0.0036,7,0.0004
7,0.0002,7,0.0305,7,0.0035,7,0.0004
7,0.0002,7,0.0372,7,0.0036,7,0.0004
7,0.0002,3,0.0273,3,0.0035,7,0.0005
7,0.0002,3,0.0273,3,0.0037,7,0.0004
7,0.0002,3,0.0285,3,0.004,7,0.0005
7,0.0002,3,0.0344,3,0.0034,7,0.0004
7,0.0002,3,0.0252,3,0.0037,7,0.0004
7,0.0002,3,0.0251,3,0.0038,7,0.0005
7,0.0002,3,0.0331,3,0.0043,7,0.0005
7,0.0002,3,0.0317,7,0.0038,7,0.0004
7,0.0003,3,0.0236,3,0.0037,7,0.0005
7,0.0002,3,0.0332,3,0.0036,7,0.0005
7,0.0002,3,0.032,3,0.0038,7,0.0004
7,0.0002,3,0.0306,3,0.0038,7,0.0005
7,0.0002,3,0.0252,3,0.0036,7,0.0004
7,0.0002,3,0.0305,3,0.0035,7,0.0004
7,0.0002,3,0.0399,3,0.0039,7,0.0005
7,0.0002,3,0.022,3,0.0038,7,0.0005
7,0.0002,3,0.0279,3,0.0037,7,0.0005
7,0.0002,3,0.0296,3,0.0042,7,0.0005
7,0.0002,7,0.0289,3,0.0038,7,0.0005
7,0.0002,7,0.0425,3,0.0038,7,0.0005
7,0.0002,3,0.0359,3,0.0035,7,0.0005
7,0.0001,3,0.0355,3,0.0027,3,0.0003
2,0.0001,3,0.0424,7,0.0023,7,0.0003
7,0.0002,7,0.0273,7,0.0026,7,0.0003
7,0.0001,3,0.0342,3,0.0027,3,0.0003
7,0.0002,3,0.0352,7,0.0028,3,0.0003
7,0.0001,3,0.0287,7,0.0025,7,0.0003
7,0.0002,3,0.024,3,0.0027,7,0.0003
7,0.0001,3,0.0269,7,0.0026,7,0.0003
7,0.0001,3,0.0346,3,0.0027,3,0.0003
7,0.0001,3,0.0225,3,0.0025,7,0.0003
7,0.0002,3,0.0264,3,0.0031,3,0.0004
7,0.0002,3,0.0581,3,0.0028,3,0.0004
7,0.0002,3,0.0465,3,0.0028,3,0.0004
7,0.0002,3,0.0309,3,0.0029,3,0.0004
7,0.0002,3,0.033,3,0.0029,3,0.0004
7,0.0002,3,0.0389,3,0.0027,3,0.0004
7,0.0002,3,0.0329,3,0.0028,3,0.0004
7,0.0002,3,0.0305,3,0.0027,3,0.0004
7,0.0002,3,0.0224,3,0.0028,3,0.0004
7,0.0002,7,0.0342,3,0.0027,3,0.0004
7,0.0002,3,0.049,3,0.0029,3,0.0004
7,0.0002,3,0.031,3,0.0032,3,0.0004
7,0.0002,3,0.029,3,0.0037,3,0.0004
7,0.0002,3,0.0361,3,0.0032,3,0.0003
7,0.0002,3,0.0321,3,0.003,7,0.0003
7,0.0002,7,0.0298,3,0.0032,3,0.0004
7,0.0002,3,0.0285,3,0.003,3,0.0003
7,0.0002,3,0.0362,3,0.0031,7,0.0003
7,0.0002,7,0.0313,3,0.0034,3,0.0004
7,0.0002,3,0.0277,3,0.0032,3,0.0004
7,0.0002,3,0.0449,7,0.0025,3,0.0004
7,0.0002,3,0.0443,3,0.0025,3,0.0003
7,0.0002,3,0.0418,3,0.0025,7,0.0003
1,0.0005,3,0.0383,0,0.0027,3,0.0004
7,0.0001,3,0.0406,3,0.0025,3,0.0004
7,0.0002,3,0.0355,3,0.0025,3,0.0004
7,0.0002,3,0.0357,3,0.0026,3,0.0004
7,0.0002,3,0.0621,3,0.0026,3,0.0004
7,0.0002,3,0.0505,1,0.0025,3,0.0004
7,0.0001,3,0.0434,3,0.0026,3,0.0004
7,0.0002,3,0.02,3,0.003,7,0.0004
7,0.0002,3,0.035,3,0.003,7,0.0003
7,0.0002,3,0.024,3,0.0028,7,0.0004
7,0.0002,3,0.0309,7,0.0028,7,0.0004
7,0.0002,3,0.028,3,0.0028,7,0.0004
7,0.0002,3,0.0312,7,0.0029,7,0.0004
7,0.0002,3,0.0339,3,0.003,7,0.0003
7,0.0002,3,0.0283,7,0.0028,7,0.0003
7,0.0002,3,0.0271,7,0.003,7,0.0004
7,0.0002,3,0.0268,3,0.003,7,0.0004
2,0.0002,1,0.044,2,0.0027,7,0.0004
7,0.0002,3,0.026,3,0.0029,7,0.0003
7,0.0002,3,0.029,3,0.003,7,0.0004
7,0.0002,2,0.0583,7,0.003,7,0.0004
7,0.0002,3,0.0243,7,0.0031,7,0.0004
7,0.0002,3,0.0269,3,0.0028,7,0.0003
7,0.0002,3,0.025,3,0.0031,7,0.0004
7,0.0002,3,0.0256,3,0.0033,7,0.0004
7,0.0002,3,0.0279,3,0.0033,7,0.0004
7,0.0002,3,0.0244,3,0.0032,7,0.0004
2,0.0005,7,0.0378,7,0.0027,7,0.0004
7,0.0002,3,0.0306,3,0.0031,7,0.0004
7,0.0002,3,0.0195,3,0.0032,7,0.0004
7,0.0002,3,0.026,3,0.0031,7,0.0004
2,0.0004,3,0.0363,3,0.003,7,0.0004
7,0.0002,3,0.0231,3,0.0032,7,0.0004
7,0.0002,3,0.023,3,0.0033,7,0.0004
7,0.0002,3,0.03,3,0.0032,7,0.0004
7,0.0002,3,0.0229,3,0.0034,7,0.0004
2,0.0002,3,0.0243,3,0.0034,7,0.0004
7,0.0001,3,0.0371,3,0.0024,7,0.0003
7,0.0001,3,0.0271,7,0.0023,3,0.0003
7,0.0001,3,0.032,3,0.0025,7,0.0003
7,0.0001,3,0.0268,3,0.0027,3,0.0003
7,0.0002,3,0.0311,3,0.0025,7,0.0003
7,0.0001,3,0.0393,3,0.0025,3,0.0003
7,0.0001,3,0.0293,7,0.0025,7,0.0003
7,0.0001,7,0.0493,7,0.0025,3,0.0003
3,0.0001,3,0.0214,3,0.0023,7,0.0003
7,0.0001,3,0.0241,3,0.0027,3,0.0003
7,0.0002,3,0.036,3,0.0027,3,0.0004
7,0.0002,3,0.0534,3,0.0028,3,0.0004
7,0.0001,3,0.0375,3,0.0027,3,0.0004
7,0.0002,3,0.0339,3,0.0027,3,0.0004
7,0.0002,3,0.0319,3,0.0027,3,0.0003
7,0.0003,7,0.0405,3,0.0026,3,0.0004
7,0.0001,3,0.0265,3,0.0027,3,0.0003
7,0.0001,7,0.0414,3,0.0026,3,0.0004
7,0.0002,7,0.0538,0,0.0026,3,0.0004
7,0.0002,3,0.0384,3,0.0028,3,0.0004
7,0.0002,3,0.0257,3,0.0031,7,0.0003
2,0.0002,1,0.0368,3,0.0026,7,0.0003
7,0.0002,7,0.0402,3,0.0031,3,0.0003
7,0.0002,7,0.0358,3,0.0029,7,0.0003
7,0.0002,3,0.0291,3,0.0029,3,0.0003
7,0.0002,7,0.0372,3,0.003,7,0.0004
7,0.0002,3,0.0376,3,0.0029,7,0.0003
7,0.0002,2,0.0549,3,0.0029,7,0.0003
7,0.0002,3,0.0407,3,0.003,7,0.0003
7,0.0001,3,0.0411,3,0.003,7,0.0004
7,0.0002,3,0.0434,0,0.0025,7,0.0004
7,0.0001,7,0.0481,3,0.0024,3,0.0003
7,0.0001,1,0.1316,3,0.0014,3,0.0004
7,0.0002,3,0.0278,3,0.0026,3,0.0004
7,0.0002,3,0.0669,3,0.0071,3,0.0004
7,0.0002,3,0.0567,3,0.0024,2,0.0004
2,0.0002,3,0.0321,3,0.0025,0,0.0003
1,0.0001,1,0.0524,0,0.0025,1,0.0004
7,0.0001,7,0.0419,1,0.0025,2,0.0004
7,0.0001,3,0.0382,3,0.0026,3,0.0004
7,0.0002,3,0.0252,3,0.0029,7,0.0003
1,0.0001,7,0.034,3,0.0022,7,0.0003
7,0.0002,3,0.0257,3,0.0027,7,0.0003
1,0.0001,1,0.0222,1,0.0025,2,0.0003
7,0.0001,7,0.0398,3,0.0025,7,0.0003
7,0.0002,2,0.0432,7,0.0028,7,0.0003
7,0.0002,3,0.0342,7,0.0029,7,0.0004
7,0.0002,3,0.0306,3,0.0028,7,0.0003
7,0.0001,3,0.0245,3,0.0027,7,0.0004
7,0.0002,3,0.0393,3,0.0027,7,0.0003
1,0.0002,0,0.027,0,0.0027,1,0.0003
7,0.0002,7,0.0306,3,0.003,7,0.0003
7,0.0002,3,0.0223,3,0.003,7,0.0004
7,0.0002,3,0.0226,3,0.003,7,0.0003
7,0.0001,3,0.0201,3,0.0029,7,0.0004
7,0.0002,2,0.0627,3,0.0028,7,0.0004
7,0.0002,3,0.0284,3,0.003,7,0.0004
7,0.0002,3,0.0295,3,0.0029,7,0.0004
7,0.0002,3,0.0186,3,0.0029,7,0.0003
7,0.0001,3,0.0303,3,0.0027,7,0.0003
7,0.0002,3,0.0294,3,0.0032,7,0.0003
7,0.0002,3,0.0249,3,0.0029,7,0.0003
7,0.0002,3,0.0378,3,0.0028,7,0.0003
7,0.0002,3,0.0231,3,0.003,7,0.0003
7,0.0002,3,0.0319,3,0.0032,7,0.0004
7,0.0002,3,0.0463,3,0.003,7,0.0004
7,0.0002,7,0.0246,3,0.0033,7,0.0003
7,0.0002,3,0.0228,3,0.003,7,0.0003
7,0.0002,3,0.0292,3,0.0034,7,0.0004
7,0.0002,3,0.0352,3,0.0031,7,0.0003
3,0.0001,3,0.0232,3,0.0022,3,0.0002
7,0.0001,3,0.0252,3,0.0021,7,0.0002
3,0.0001,3,0.0201,3,0.0022,3,0.0002
1,0.0001,3,0.0224,7,0.0021,3,0.0002
3,0.0001,3,0.016,3,0.0021,3,0.0002
3,0.0001,3,0.0266,3,0.002,3,0.0003
2,0.0001,3,0.0264,3,0.0021,3,0.0002
1,0.0002,3,0.0338,3,0.0021,3,0.0002
3,0.0002,3,0.0212,3,0.0021,3,0.0003
7,0.0001,3,0.0411,3,0.0022,3,0.0003
3,0.0001,3,0.0186,3,0.0023,3,0.0003
3,0.0001,3,0.0256,3,0.0021,3,0.0003
3,0.0001,3,0.0276,3,0.0021,3,0.0003
3,0.0001,3,0.0322,3,0.002,3,0.0002
3,0.0001,3,0.0421,3,0.0022,1,0.0003
3,0.0001,3,0.0346,3,0.0023,1,0.0003
3,0.0001,3,0.0248,3,0.0023,3,0.0003
3,0.0001,3,0.0222,3,0.0022,3,0.0002
2,0.0004,7,0.0449,3,0.0022,3,0.0003
3,0.0003,1,0.0305,0,0.0021,3,0.0002
3,0.0001,3,0.0215,3,0.0022,3,0.0002
1,0.0003,3,0.0256,3,0.0021,3,0.0002
1,0.0003,3,0.0395,3,0.0022,3,0.0002
1,0.0003,7,0.0636,3,0.0022,3,0.0002
1,0.0003,7,0.0599,3,0.003,3,0.0003
3,0.0001,3,0.0254,3,0.0023,3,0.0002
1,0.0003,3,0.0509,3,0.0021,3,0.0002
3,0.0001,3,0.0585,3,0.0022,3,0.0002
1,0.0003,1,0.1006,3,0.002,3,0.0002
1,0.0004,3,0.063,3,0.002,3,0.0002
1,0.0003,7,0.0363,3,0.002,3,0.0002
1,0.0004,3,0.0443,1,0.0019,3,0.0002
1,0.0003,3,0.0572,3,0.0019,3,0.0002
3,0.0001,3,0.0279,3,0.0021,3,0.0002
1,0.0004,3,0.0228,3,0.0022,3,0.0002
1,0.0003,3,0.0749,0,0.002,3,0.0002
1,0.0003,7,0.0551,0,0.002,3,0.0002
1,0.0003,3,0.0304,1,0.0032,3,0.0003
1,0.0001,1,0.0218,1,0.002,1,0.0002
1,0.0001,7,0.0628,0,0.0033,1,0.0002
1,0.0004,7,0.0478,3,0.0022,3,0.0002
1,0.0003,1,0.0372,0,0.0019,1,0.0002
3,0.0001,3,0.0183,3,0.0022,3,0.0002
0,0.0001,1,0.0296,0,0.0019,0,0.0002
3,0.0003,3,0.0257,3,0.0021,3,0.0002
1,0.0003,1,0.0554,0,0.0019,0,0.0002
3,0.0001,3,0.022,3,0.0021,7,0.0002
1,0.0001,3,0.0359,3,0.0021,7,0.0002
3,0.0001,3,0.0245,3,0.0021,7,0.0002
0,0.0001,1,0.0244,0,0.0018,1,0.0002
7,0.0001,3,0.0368,3,0.0019,3,0.0002
3,0.0001,3,0.0183,3,0.0022,7,0.0002
3,0.0001,3,0.0216,3,0.0022,3,0.0002
3,0.0001,3,0.02,3,0.0023,7,0.0002
3,0.0001,3,0.0326,3,0.0019,7,0.0002
1,0.0003,0,0.0209,0,0.0022,1,0.0002
3,0.0001,3,0.0333,3,0.0031,3,0.0002
7,0.0001,3,0.0168,3,0.002,3,0.0002
2,0.0001,3,0.0154,3,0.0035,7,0.0002
3,0.0001,3,0.0152,3,0.0019,3,0.0002
3,0.0001,3,0.0164,3,0.0043,7,0.0002
3,0.0001,3,0.018,3,0.0021,3,0.0002
3,0.0001,3,0.0181,3,0.0021,7,0.0002
3,0.0001,3,0.0376,3,0.002,7,0.0003
7,0.0004,3,0.0168,3,0.0021,7,0.0002
3,0.0001,3,0.0276,3,0.0021,7,0.0002
7,0.0004,3,0.0337,3,0.009,7,0.0002
3,0.0001,3,0.0165,3,0.0023,3,0.0002
3,0.0001,3,0.0238,3,0.0021,3,0.0003
3,0.0001,3,0.0244,3,0.0022,3,0.0002
7,0.0002,7,0.0532,2,0.003,3,0.0004
2,0.0002,3,0.0299,7,0.003,7,0.0004
7,0.0002,3,0.0216,7,0.0031,3,0.0004
7,0.0002,3,0.0378,7,0.0028,7,0.0003
7,0.0003,3,0.0232,3,0.0033,7,0.0004
7,0.0002,7,0.0391,7,0.0028,7,0.0004
2,0.0002,3,0.0451,7,0.0029,3,0.0003
7,0.0002,3,0.0231,7,0.0029,7,0.0004
7,0.0002,3,0.0337,3,0.0031,3,0.0004
7,0.0002,3,0.0341,7,0.0028,3,0.0003
7,0.0002,3,0.0283,3,0.0031,3,0.0004
7,0.0002,3,0.0284,3,0.0031,3,0.0004
1,0.0002,1,0.036,3,0.0028,1,0.0004
7,0.0002,3,0.0249,3,0.0032,3,0.0005
1,0.0002,1,0.0296,0,0.0027,1,0.0004
7,0.0002,3,0.0314,3,0.0032,3,0.0004
7,0.0002,3,0.0385,3,0.0032,3,0.0004
7,0.0002,3,0.0368,3,0.0033,3,0.0004
7,0.0002,3,0.0433,3,0.0033,3,0.0004
7,0.0002,3,0.0251,3,0.0033,3,0.0004
2,0.0002,3,0.0355,3,0.0033,3,0.0004
7,0.0002,3,0.0366,3,0.0034,3,0.0004
7,0.0002,7,0.0497,0,0.0041,3,0.0005
7,0.0002,7,0.0452,3,0.0034,3,0.0004
7,0.0002,3,0.0284,3,0.0034,3,0.0004
2,0.0002,3,0.0395,3,0.0033,3,0.0004
7,0.0002,3,0.0403,3,0.0043,3,0.0004
2,0.0002,3,0.0314,3,0.0036,3,0.0004
7,0.0002,3,0.0333,3,0.0033,3,0.0004
2,0.0004,7,0.0417,3,0.0033,3,0.0004
7,0.0002,3,0.042,3,0.0026,3,0.0004
7,0.0002,3,0.0554,3,0.0029,3,0.0004
7,0.0002,3,0.0315,3,0.0027,3,0.0004
2,0.0004,3,0.0695,0,0.0029,3,0.0004
2,0.0002,3,0.0355,3,0.0026,3,0.0004
7,0.0002,3,0.0485,3,0.0028,3,0.0004
2,0.0002,3,0.0295,7,0.0026,3,0.0004
2,0.0002,3,0.0437,3,0.0028,3,0.0004
7,0.0002,3,0.0458,3,0.0032,3,0.0004
2,0.0002,3,0.0359,3,0.0029,3,0.0004
7,0.0002,3,0.0258,3,0.0033,7,0.0004
7,0.0002,7,0.0408,3,0.0032,7,0.0004
1,0.0002,7,0.0467,7,0.0028,7,0.0004
7,0.0002,7,0.032,7,0.0034,7,0.0004
7,0.0002,3,0.0216,7,0.0032,7,0.0004
7,0.0002,3,0.0259,3,0.0032,7,0.0004
7,0.0002,3,0.0313,7,0.0032,7,0.0004
2,0.0002,7,0.0291,7,0.003,7,0.0004
2,0.0002,2,0.0308,1,0.0031,7,0.0004
7,0.0002,3,0.0314,3,0.0033,7,0.0004
7,0.0002,3,0.0244,3,0.0033,7,0.0004
7,0.0002,3,0.0276,3,0.0035,7,0.0004
7,0.0002,3,0.026,3,0.0032,7,0.0004
7,0.0002,3,0.0232,3,0.0034,7,0.0004
7,0.0002,3,0.0225,3,0.0033,7,0.0004
7,0.0002,3,0.0265,7,0.0029,7,0.0004
7,0.0002,3,0.0291,3,0.0032,7,0.0004
7,0.0002,3,0.0246,3,0.0033,7,0.0004
7,0.0002,3,0.0363,7,0.0034,7,0.0004
7,0.0002,3,0.0239,3,0.0036,7,0.0004
7,0.0002,3,0.0222,3,0.0031,7,0.0004
7,0.0002,3,0.0218,3,0.0032,7,0.0004
7,0.0002,3,0.0256,3,0.0033,7,0.0004
7,0.0002,3,0.0288,3,0.0036,7,0.0004
7,0.0002,3,0.0288,3,0.0032,7,0.0004
7,0.0002,3,0.0226,3,0.0035,7,0.0004
7,0.0002,3,0.0335,7,0.0033,7,0.0004
7,0.0002,3,0.0506,3,0.0031,7,0.0004
7,0.0002,7,0.0375,3,0.0035,7,0.0004
7,0.0002,3,0.0301,3,0.0031,7,0.0004
3,0.0001,3,0.0356,3,0.0022,3,0.0002
3,0.0001,3,0.0191,3,0.0023,3,0.0002
3,0.0001,3,0.0231,7,0.0022,7,0.0002
1,0.0005,1,0.0624,0,0.0019,1,0.0002
7,0.0001,3,0.0318,3,0.0021,3,0.0003
2,0.0001,3,0.0283,3,0.0022,3,0.0003
7,0.0001,3,0.0262,3,0.0023,7,0.0002
2,0.0004,3,0.0308,3,0.0022,3,0.0003
3,0.0001,3,0.0795,7,0.0023,3,0.0003
3,0.0001,3,0.0248,3,0.0023,3,0.0003
3,0.0001,3,0.037,3,0.0022,7,0.0003
3,0.0001,3,0.0253,3,0.0024,3,0.0003
