polyglot,time,langDedect,time,langid,time,fasttext,time
3,0.0001,3,0.0286,3,0.0019,3,0.0002
1,0.0001,7,0.0413,1,0.0018,7,0.0002
3,0.0001,3,0.0407,0,0.0019,3,0.0002
3,0.0001,3,0.0261,3,0.0019,3,0.0002
3,0.0001,3,0.0235,3,0.0019,3,0.0002
2,0.0003,3,0.0367,3,0.0017,3,0.0002
1,0.0003,3,0.0305,3,0.0016,3,0.0002
3,0.0001,3,0.0233,3,0.0018,3,0.0002
3,0.0001,3,0.0147,3,0.002,3,0.0002
3,0.0003,3,0.0195,3,0.002,7,0.0002
3,0.0001,3,0.0177,3,0.002,7,0.0002
3,0.0001,3,0.0164,3,0.0017,7,0.0002
3,0.0001,3,0.0193,3,0.0018,7,0.0002
3,0.0001,3,0.0128,3,0.002,7,0.0002
3,0.0001,3,0.0143,3,0.0021,7,0.0002
1,0.0003,7,0.0284,7,0.0019,7,0.0002
3,0.0001,3,0.0152,3,0.0016,7,0.0002
3,0.0001,3,0.0154,7,0.0023,3,0.0002
0,0.0001,0,0.0199,0,0.0022,1,0.0002
3,0.0001,3,0.0169,3,0.0021,7,0.0002
1,0.0003,3,0.0201,7,0.0022,7,0.0002
3,0.0001,3,0.0255,3,0.0021,7,0.0002
0,0.0001,0,0.0107,0,0.0017,1,0.0002
3,0.0001,3,0.0145,3,0.0018,3,0.0002
3,0.0001,3,0.0112,3,0.0031,7,0.0002
3,0.0001,3,0.0116,3,0.0019,7,0.0002
7,0.0003,3,0.024,3,0.0017,7,0.0002
3,0.0001,3,0.0141,7,0.0019,7,0.0002
1,0.0001,2,0.0666,3,0.0018,7,0.0002
3,0.0003,3,0.02,3,0.0021,7,0.0002
3,0.0001,3,0.0139,3,0.0023,3,0.0002
3,0.0001,3,0.0204,3,0.0023,7,0.0002
2,0.0001,3,0.0151,3,0.0243,7,0.0002
1,0.0001,3,0.0275,3,0.0022,7,0.0002
3,0.0001,3,0.0166,3,0.0022,7,0.0002
3,0.0001,3,0.02,3,0.0021,7,0.0002
1,0.0001,1,0.0212,1,0.0016,1,0.0002
3,0.0001,3,0.0201,3,0.002,7,0.0002
2,0.0001,3,0.032,0,0.0022,3,0.0003
3,0.0001,3,0.032,3,0.0024,3,0.0003
3,0.0001,3,0.0173,3,0.0184,3,0.0003
3,0.0002,3,0.0174,3,0.0023,7,0.0003
1,0.0004,1,0.0628,0,0.0019,1,0.0003
3,0.0001,3,0.0327,3,0.002,7,0.0003
3,0.0001,3,0.0253,3,0.0021,3,0.0003
3,0.0001,3,0.0191,3,0.0022,7,0.0003
1,0.0004,3,0.0362,3,0.0022,3,0.0003
7,0.0004,1,0.119,3,0.0022,3,0.0002
3,0.0001,3,0.0338,3,0.0025,3,0.0003
3,0.0001,3,0.0233,3,0.0021,7,0.0003
3,0.0001,3,0.0191,3,0.0023,3,0.0003
3,0.0001,3,0.0265,3,0.0021,3,0.0003
3,0.0001,3,0.022,3,0.0023,3,0.0003
3,0.0001,3,0.0263,3,0.0024,3,0.0003
3,0.0001,3,0.0189,3,0.0023,3,0.0003
3,0.0001,3,0.0194,3,0.0023,3,0.0003
3,0.0001,3,0.0173,3,0.0022,3,0.0003
3,0.0003,3,0.0269,3,0.0025,3,0.0003
3,0.0001,3,0.0375,3,0.0025,3,0.0003
3,0.0001,3,0.029,1,0.0023,3,0.0003
3,0.0001,3,0.0328,1,0.0022,3,0.0003
3,0.0001,3,0.0513,1,0.0027,3,0.0002
3,0.0001,3,0.0371,3,0.0031,3,0.0003
2,0.0004,3,0.0511,3,0.0026,3,0.0003
3,0.0002,3,0.0336,3,0.0026,3,0.0003
3,0.0002,3,0.0271,3,0.0028,3,0.0003
3,0.0001,3,0.0234,3,0.0025,3,0.0003
3,0.0002,3,0.0319,3,0.0025,3,0.0002
3,0.0001,3,0.0203,3,0.0116,3,0.0005
3,0.0001,3,0.0309,0,0.0021,3,0.0003
3,0.0001,3,0.0284,3,0.0022,3,0.0003
1,0.0004,3,0.0338,0,0.0019,3,0.0003
2,0.0005,3,0.0872,1,0.0022,3,0.0003
3,0.0001,3,0.0384,3,0.0023,3,0.0003
7,0.0004,3,0.0293,1,0.0022,3,0.0003
3,0.0001,3,0.0374,3,0.0023,3,0.0003
3,0.0001,3,0.0242,3,0.0021,3,0.0003
3,0.0001,3,0.0303,3,0.0022,3,0.0003
3,0.0001,3,0.0175,3,0.0021,7,0.0003
3,0.0001,3,0.0212,3,0.0022,7,0.0004
3,0.0001,3,0.0218,3,0.0023,7,0.0003
3,0.0001,3,0.0224,3,0.0025,3,0.0003
7,0.0004,3,0.0267,3,0.0024,7,0.0003
7,0.0002,3,0.027,3,0.0022,3,0.0003
1,0.0004,3,0.0559,3,0.0021,7,0.0002
3,0.0001,3,0.0246,3,0.0025,7,0.0003
3,0.0001,3,0.027,3,0.0023,7,0.0003
7,0.0006,3,0.0231,3,0.0036,7,0.0003
3,0.0001,3,0.022,3,0.0025,7,0.0003
3,0.0001,3,0.0221,3,0.0023,3,0.0003
3,0.0001,3,0.031,3,0.0023,3,0.0003
3,0.0002,3,0.0145,3,0.0024,7,0.0003
3,0.0001,3,0.0179,3,0.0022,3,0.0003
2,0.0004,3,0.02,3,0.0022,7,0.0003
3,0.0001,3,0.0134,3,0.0025,7,0.0003
3,0.0001,3,0.0196,3,0.0022,7,0.0005
3,0.0001,3,0.0171,3,0.0023,7,0.0003
3,0.0001,3,0.0269,0,0.0024,7,0.0003
3,0.0001,3,0.022,3,0.0026,7,0.0003
3,0.0001,3,0.02,3,0.0023,7,0.0003
3,0.0001,3,0.0207,3,0.0024,7,0.0003
3,0.0001,3,0.0227,3,0.0027,7,0.0003
3,0.0001,3,0.0195,3,0.0025,7,0.0003
2,0.0005,3,0.0264,3,0.0026,3,0.0003
3,0.0001,3,0.0306,3,0.0023,7,0.0002
3,0.0001,3,0.0262,3,0.0023,3,0.0003
3,0.0001,3,0.0214,3,0.0023,7,0.0002
3,0.0001,3,0.0239,3,0.0026,7,0.0003
7,0.0001,3,0.0414,3,0.002,3,0.0002
3,0.0001,3,0.0273,3,0.0022,3,0.0002
7,0.0004,3,0.0225,3,0.0021,3,0.0002
3,0.0001,3,0.0223,3,0.0022,3,0.0002
7,0.0001,3,0.0207,3,0.0022,7,0.0002
7,0.0001,3,0.0262,3,0.002,3,0.0002
3,0.0004,7,0.0415,3,0.0019,7,0.0002
7,0.0004,3,0.0353,3,0.002,3,0.0002
3,0.0001,3,0.0186,3,0.0031,3,0.0002
7,0.0004,3,0.0213,3,0.0021,3,0.0002
3,0.0001,3,0.0311,3,0.0024,3,0.0003
3,0.0001,3,0.0301,3,0.0021,3,0.0003
3,0.0001,3,0.0318,3,0.0022,3,0.0003
3,0.0001,3,0.0254,3,0.0023,3,0.0003
3,0.0001,3,0.0319,3,0.002,3,0.0003
3,0.0001,3,0.0437,3,0.0021,3,0.0003
3,0.0001,3,0.0325,3,0.0022,3,0.0003
7,0.0001,3,0.0319,0,0.0027,3,0.0003
3,0.0001,3,0.0249,3,0.0021,3,0.0003
3,0.0001,3,0.0247,3,0.0024,3,0.0003
3,0.0001,3,0.0229,3,0.0023,3,0.0002
1,0.0001,3,0.027,3,0.0022,7,0.0003
1,0.0004,3,0.0348,3,0.0022,3,0.0002
3,0.0001,3,0.0255,3,0.0024,3,0.0003
1,0.0003,3,0.0319,3,0.0021,3,0.0002
1,0.0003,7,0.0239,3,0.0021,7,0.0002
3,0.0001,3,0.0233,3,0.0025,3,0.0002
7,0.0001,3,0.0364,3,0.0022,7,0.0002
3,0.0001,3,0.0262,3,0.0029,3,0.0003
3,0.0001,3,0.0237,3,0.0022,7,0.0002
3,0.0001,3,0.0214,3,0.0021,3,0.0002
3,0.0001,3,0.0386,3,0.0019,3,0.0002
1,0.0004,0,0.1298,3,0.0013,3,0.0002
3,0.0001,3,0.0259,3,0.0019,3,0.0003
3,0.0001,3,0.0336,3,0.0021,7,0.0002
3,0.0001,3,0.048,3,0.002,3,0.0003
7,0.0004,1,0.1335,3,0.0013,3,0.0003
7,0.0001,3,0.1111,3,0.0021,1,0.0003
7,0.0004,3,0.0481,3,0.002,3,0.0003
7,0.0001,3,0.0559,3,0.002,7,0.0002
7,0.0001,7,0.0376,3,0.0022,7,0.0002
7,0.0001,3,0.0192,3,0.0021,7,0.0002
3,0.0001,3,0.019,3,0.0021,7,0.0002
7,0.0001,3,0.0179,3,0.0023,7,0.0003
3,0.0001,3,0.0183,3,0.0022,7,0.0002
3,0.0001,3,0.0314,3,0.0022,7,0.0002
3,0.0001,3,0.0225,3,0.0021,7,0.0002
1,0.0001,3,0.0286,3,0.0023,7,0.0002
7,0.0003,3,0.0293,3,0.0021,7,0.0002
3,0.0001,3,0.0164,3,0.0024,7,0.0002
3,0.0001,3,0.0181,3,0.0023,7,0.0002
3,0.0001,3,0.0144,3,0.0023,7,0.0002
3,0.0001,3,0.0166,3,0.0023,7,0.0002
7,0.0001,3,0.0156,3,0.0021,7,0.0002
3,0.0001,3,0.0139,3,0.0022,7,0.0002
3,0.0001,3,0.0145,3,0.0024,7,0.0002
7,0.0001,3,0.023,3,0.0023,7,0.0002
3,0.0001,3,0.0126,3,0.0023,7,0.0003
3,0.0001,3,0.0147,3,0.0023,7,0.0002
3,0.0001,3,0.0186,3,0.0021,3,0.0002
7,0.0001,3,0.0197,3,0.0023,7,0.0002
7,0.0001,3,0.0237,3,0.0024,7,0.0002
2,0.0001,3,0.0193,3,0.0023,7,0.0002
7,0.0001,3,0.0234,3,0.0023,7,0.0003
2,0.0001,3,0.0184,3,0.0023,7,0.0002
3,0.0001,3,0.0176,3,0.0024,7,0.0002
7,0.0001,3,0.0194,3,0.0022,7,0.0003
1,0.0004,3,0.0219,3,0.0022,7,0.0002
7,0.0001,3,0.0257,3,0.0022,7,0.0002
3,0.0001,3,0.0169,3,0.0024,7,0.0003
3,0.0001,3,0.0238,7,0.0021,3,0.0002
7,0.0001,3,0.0233,3,0.0022,7,0.0002
7,0.0001,3,0.0248,3,0.0021,3,0.0002
1,0.0001,3,0.0378,7,0.0021,7,0.0002
7,0.0001,3,0.032,3,0.0022,3,0.0002
3,0.0001,3,0.0238,3,0.002,3,0.0002
2,0.0003,3,0.0238,3,0.0022,3,0.0002
1,0.0001,3,0.024,7,0.0019,7,0.0002
2,0.0001,3,0.0353,3,0.0022,3,0.0002
7,0.0001,3,0.0312,7,0.002,3,0.0002
3,0.0001,3,0.0264,3,0.0023,3,0.0003
3,0.0001,3,0.0325,3,0.0021,7,0.0003
3,0.0001,3,0.0537,3,0.0022,3,0.0003
3,0.0001,3,0.0339,3,0.0022,3,0.0003
7,0.0002,3,0.0319,0,0.0027,3,0.0003
3,0.0001,3,0.0237,3,0.0022,3,0.0003
3,0.0001,3,0.0273,3,0.0092,3,0.0003
3,0.0001,3,0.0242,3,0.0024,3,0.0003
3,0.0001,3,0.0268,3,0.0023,3,0.0003
3,0.0001,3,0.0343,3,0.0023,3,0.0003
3,0.0001,3,0.021,3,0.0024,3,0.0003
1,0.0004,7,0.0422,3,0.0022,3,0.0002
1,0.0003,3,0.0337,3,0.0023,7,0.0002
7,0.0001,3,0.024,3,0.0025,3,0.0002
7,0.0001,3,0.0426,3,0.0024,3,0.0002
2,0.0003,3,0.0252,3,0.0026,3,0.0002
3,0.0003,3,0.0264,3,0.0022,7,0.0002
3,0.0004,3,0.0326,3,0.0024,3,0.0003
7,0.0001,7,0.0419,3,0.0024,3,0.0003
2,0.0001,3,0.0249,3,0.0024,3,0.0002
3,0.0001,3,0.0243,3,0.002,3,0.0003
2,0.0001,3,0.0319,3,0.0021,7,0.0002
3,0.0001,3,0.0332,3,0.003,3,0.0003
7,0.0001,3,0.1315,3,0.0018,3,0.0002
7,0.0001,3,0.0738,3,0.0022,1,0.0003
7,0.0004,3,0.0427,3,0.0021,3,0.0003
7,0.0001,3,0.0377,7,0.0021,3,0.0002
2,0.0001,3,0.0379,3,0.002,3,0.0003
3,0.0001,3,0.0227,3,0.002,3,0.0003
2,0.0004,3,0.0277,3,0.0021,3,0.0003
7,0.0001,3,0.0181,3,0.003,7,0.0002
3,0.0001,3,0.0207,3,0.0023,3,0.0003
7,0.0004,3,0.0289,3,0.0023,7,0.0003
3,0.0001,3,0.0257,7,0.0022,7,0.0002
1,0.0001,3,0.0288,3,0.0023,7,0.0003
7,0.0001,3,0.0258,3,0.0022,7,0.0002
3,0.0001,3,0.0189,3,0.0024,7,0.0002
7,0.0001,3,0.0332,7,0.002,7,0.0003
3,0.0001,3,0.0213,3,0.0037,7,0.0002
7,0.0001,3,0.0279,7,0.0029,7,0.0002
7,0.0002,3,0.0164,3,0.0023,7,0.0002
3,0.0001,3,0.0134,3,0.0023,7,0.0002
3,0.0001,3,0.0166,3,0.0025,7,0.0002
2,0.0001,3,0.0277,3,0.0023,7,0.0002
3,0.0001,3,0.0126,3,0.0024,7,0.0003
3,0.0001,3,0.0194,3,0.0023,7,0.0002
3,0.0001,3,0.0193,3,0.0022,3,0.0002
2,0.0001,3,0.027,3,0.0023,7,0.0002
3,0.0001,3,0.0153,3,0.0024,7,0.0002
7,0.0001,3,0.0132,3,0.0023,7,0.0002
7,0.0001,3,0.0218,3,0.0023,7,0.0003
2,0.0001,3,0.0276,3,0.0024,7,0.0003
7,0.0004,3,0.0182,3,0.0024,7,0.0002
7,0.0001,3,0.0204,3,0.0024,7,0.0002
1,0.0001,3,0.0218,3,0.0023,7,0.0002
7,0.0001,3,0.0289,3,0.0023,7,0.0002
7,0.0001,3,0.02,3,0.0025,7,0.0002
7,0.0001,3,0.0226,3,0.0024,7,0.0002
2,0.0004,3,0.0272,3,0.0022,7,0.0002
3,0.0001,3,0.0235,3,0.0173,7,0.0003
7,0.0002,3,0.034,3,0.0025,3,0.0003
3,0.0001,3,0.0222,3,0.0023,3,0.0003
7,0.0004,3,0.0247,3,0.0025,3,0.0003
7,0.0001,3,0.0178,3,0.0025,7,0.0003
7,0.0001,3,0.0245,3,0.0025,7,0.0003
7,0.0001,3,0.0172,3,0.0023,7,0.0003
7,0.0001,3,0.0253,3,0.0025,3,0.0003
7,0.0003,3,0.0278,3,0.0023,7,0.0003
1,0.0004,3,0.0306,3,0.0025,3,0.0003
7,0.0001,3,0.0284,3,0.0025,3,0.0003
7,0.0002,3,0.0307,3,0.0026,3,0.0004
7,0.0001,3,0.0364,3,0.0024,3,0.0003
