polyglot,time,langDedect,time,langid,time,fasttext,time
7,0.0002,7,0.0564,7,0.0042,7,0.0006
7,0.0002,7,0.046,7,0.0039,2,0.0005
2,0.0002,2,0.0571,1,0.0045,2,0.0005
7,0.0002,7,0.0427,2,0.0039,7,0.0004
7,0.0002,7,0.0326,3,0.0037,7,0.0005
7,0.0002,7,0.0491,3,0.0049,7,0.0006
7,0.0002,3,0.0242,3,0.0033,7,0.0004
7,0.0002,7,0.0315,7,0.0037,7,0.0004
7,0.0002,7,0.0601,2,0.004,2,0.0004
7,0.0002,3,0.0313,3,0.0033,7,0.0004
7,0.0002,3,0.0247,3,0.003,7,0.0004
7,0.0002,3,0.0216,3,0.0032,7,0.0004
7,0.0002,3,0.0267,3,0.0033,2,0.0004
1,0.0003,1,0.0777,0,0.0045,1,0.0009
7,0.0002,3,0.0264,3,0.0031,7,0.0004
7,0.0002,3,0.0286,3,0.0031,7,0.0004
7,0.0002,3,0.0279,3,0.0033,2,0.0005
7,0.0003,3,0.0431,3,0.0052,7,0.0008
2,0.0002,2,0.0562,2,0.0041,2,0.0006
3,0.0002,3,0.0175,3,0.0029,3,0.0003
3,0.0003,3,0.0263,3,0.0044,3,0.0007
3,0.0002,3,0.0201,3,0.0034,3,0.0005
3,0.0003,3,0.0302,3,0.0041,3,0.0008
3,0.0002,3,0.0184,3,0.003,3,0.0004
3,0.0002,3,0.019,3,0.0029,3,0.0003
3,0.0002,3,0.0198,3,0.0033,3,0.0004
3,0.0002,3,0.0246,3,0.0038,3,0.0006
3,0.0002,3,0.0169,3,0.003,3,0.0004
3,0.0002,3,0.0204,3,0.0032,3,0.0004
7,0.0002,3,0.0423,3,0.0047,7,0.0006
7,0.0002,3,0.0335,3,0.0034,2,0.0004
7,0.0002,7,0.0401,7,0.0036,7,0.0004
7,0.0002,3,0.039,3,0.0034,7,0.0004
7,0.0002,7,0.0387,2,0.0038,2,0.0005
7,0.0002,3,0.0257,3,0.0032,7,0.0003
3,0.0002,3,0.0243,3,0.0032,7,0.0004
7,0.0002,3,0.0239,3,0.003,7,0.0004
7,0.0003,3,0.0401,3,0.0054,7,0.0007
7,0.0002,2,0.0402,1,0.0042,2,0.0005
7,0.0002,7,0.0392,1,0.0036,7,0.0005
7,0.0002,3,0.0337,1,0.0037,7,0.0005
7,0.0002,3,0.0281,3,0.0035,7,0.0004
7,0.0002,3,0.0235,3,0.0033,7,0.0004
7,0.0002,3,0.0469,3,0.0047,3,0.0008
7,0.0002,3,0.0292,1,0.0035,7,0.0005
7,0.0002,2,0.036,1,0.0039,7,0.0006
7,0.0002,3,0.0201,3,0.003,3,0.0004
7,0.0003,3,0.0533,3,0.0054,3,0.0009
7,0.0002,7,0.0434,1,0.004,1,0.0006
7,0.0004,3,0.0208,3,0.003,3,0.0004
7,0.0003,3,0.048,3,0.0043,2,0.0008
2,0.0002,3,0.0427,3,0.004,2,0.0007
7,0.0002,3,0.0265,3,0.0032,7,0.0004
7,0.0002,3,0.0312,3,0.0032,3,0.0004
7,0.0002,3,0.0252,3,0.0033,7,0.0005
3,0.0005,3,0.0213,3,0.0028,3,0.0005
7,0.0002,3,0.0289,3,0.0032,3,0.0005
7,0.0002,3,0.0324,3,0.0032,7,0.0005
7,0.0003,3,0.053,3,0.0043,3,0.0009
2,0.0003,7,0.0506,3,0.0041,7,0.0008
7,0.0002,3,0.0214,3,0.003,7,0.0004
2,0.0002,3,0.0331,7,0.0038,2,0.0005
7,0.0003,7,0.0502,7,0.0048,7,0.0007
7,0.0002,3,0.0297,3,0.0034,7,0.0004
7,0.0002,3,0.023,3,0.0033,7,0.0004
7,0.0002,3,0.0282,3,0.0038,7,0.0004
7,0.0002,3,0.022,3,0.0032,7,0.0004
7,0.0002,7,0.0243,3,0.0031,7,0.0004
7,0.0002,3,0.0271,3,0.0035,7,0.0005
7,0.0002,3,0.0484,2,0.0041,2,0.0005
7,0.0002,3,0.0326,3,0.0034,7,0.0004
7,0.0002,3,0.0224,3,0.0031,7,0.0004
7,0.0002,2,0.0491,2,0.0045,2,0.0006
7,0.0002,3,0.0336,7,0.0035,7,0.0005
3,0.0002,3,0.0281,3,0.0032,3,0.0004
7,0.0002,3,0.0244,3,0.0032,7,0.0004
7,0.0002,7,0.0494,2,0.0039,2,0.0005
7,0.0002,3,0.028,3,0.0033,7,0.0005
7,0.0002,3,0.0295,3,0.0035,7,0.0004
7,0.0002,7,0.0518,3,0.0044,7,0.0006
7,0.0002,3,0.0348,3,0.0037,7,0.0004
7,0.0002,7,0.0418,2,0.0039,2,0.0005
7,0.0002,7,0.0384,3,0.0039,7,0.0005
3,0.0002,3,0.0222,3,0.003,7,0.0004
7,0.0002,3,0.0349,7,0.0036,7,0.0004
7,0.0003,7,0.0553,3,0.0051,7,0.0007
3,0.0002,3,0.022,3,0.003,7,0.0004
7,0.0002,3,0.0488,7,0.004,2,0.0005
7,0.0002,7,0.0309,3,0.0034,7,0.0005
7,0.0002,7,0.0302,3,0.0034,2,0.0005
7,0.0003,7,0.0609,7,0.0046,7,0.0007
7,0.0002,7,0.0564,7,0.0038,2,0.0005
3,0.0002,3,0.0209,3,0.003,7,0.0004
7,0.0002,3,0.0332,3,0.0031,7,0.0004
7,0.0002,3,0.0276,3,0.0033,7,0.0004
7,0.0002,7,0.0454,3,0.0035,2,0.0004
7,0.0002,3,0.028,3,0.0034,2,0.0004
7,0.0002,3,0.0319,3,0.0034,7,0.0004
7,0.0002,3,0.0225,3,0.003,7,0.0004
7,0.0002,3,0.0293,3,0.0049,7,0.0007
7,0.0002,3,0.0301,3,0.0035,7,0.0005
7,0.0002,3,0.0311,3,0.0035,7,0.0004
7,0.0002,3,0.0613,1,0.0027,7,0.0003
7,0.0002,3,0.0271,3,0.004,7,0.0006
7,0.0002,3,0.0321,3,0.0045,7,0.0006
7,0.0002,3,0.0336,3,0.0032,7,0.0003
7,0.0002,3,0.0278,3,0.0038,7,0.0005
7,0.0002,3,0.0351,3,0.0029,7,0.0003
7,0.0002,3,0.0321,3,0.0028,7,0.0004
7,0.0002,3,0.0313,3,0.0035,3,0.0005
7,0.0004,3,0.0491,0,0.0024,3,0.0003
7,0.0002,7,0.0563,1,0.0028,1,0.0004
7,0.0002,2,0.042,1,0.0027,1,0.0004
7,0.0002,7,0.0455,3,0.0029,2,0.0004
7,0.0002,2,0.0448,1,0.0028,1,0.0003
7,0.0002,2,0.0374,1,0.0028,7,0.0004
7,0.0002,3,0.0355,3,0.0031,3,0.0005
7,0.0002,3,0.0368,3,0.0028,3,0.0004
7,0.0002,3,0.0308,3,0.0032,3,0.0004
7,0.0002,3,0.0416,3,0.003,3,0.0005
7,0.0002,3,0.0331,3,0.0036,3,0.0006
7,0.0002,3,0.0431,0,0.0026,2,0.0004
7,0.0002,3,0.0276,3,0.0095,3,0.0005
7,0.0002,3,0.0357,3,0.0028,7,0.0004
1,0.0004,3,0.0317,1,0.0029,3,0.0004
7,0.0002,3,0.0375,3,0.0033,3,0.0006
7,0.0002,3,0.0329,3,0.0029,3,0.0005
7,0.0002,3,0.0434,1,0.0028,1,0.0004
1,0.0004,3,0.0646,0,0.003,1,0.0004
7,0.0002,3,0.0321,3,0.0035,7,0.0004
7,0.0002,2,0.0497,1,0.0025,2,0.0003
7,0.0002,3,0.0337,3,0.0039,7,0.0006
7,0.0002,3,0.0315,3,0.0033,7,0.0004
3,0.0001,7,0.0436,1,0.0024,7,0.0003
7,0.0002,3,0.03,3,0.0032,7,0.0004
7,0.0003,3,0.0359,3,0.0055,7,0.001
7,0.0002,3,0.0303,3,0.0041,7,0.0005
7,0.0002,3,0.0334,3,0.0034,7,0.0004
7,0.0002,2,0.0483,1,0.0026,7,0.0003
7,0.0002,7,0.0557,1,0.0025,7,0.0003
7,0.0002,3,0.0292,3,0.0037,7,0.0004
7,0.0002,3,0.0276,1,0.0026,7,0.0003
7,0.0002,3,0.0261,3,0.0031,7,0.0004
7,0.0002,3,0.0269,3,0.0029,7,0.0003
7,0.0003,3,0.0229,3,0.0035,7,0.0004
7,0.0002,3,0.0235,3,0.0041,7,0.0004
7,0.0002,3,0.0256,3,0.0042,7,0.0005
7,0.0002,2,0.0443,0,0.0027,2,0.0003
7,0.0002,3,0.0266,3,0.0031,7,0.0003
7,0.0002,3,0.046,3,0.0035,3,0.0004
7,0.0002,3,0.0377,3,0.0035,7,0.0004
2,0.0002,3,0.0395,1,0.0031,7,0.0003
7,0.0002,3,0.0411,3,0.0042,3,0.0005
7,0.0002,3,0.0324,3,0.0037,3,0.0004
2,0.0002,7,0.0354,3,0.0034,3,0.0004
7,0.0002,3,0.0325,3,0.0045,3,0.0005
7,0.0002,7,0.0561,1,0.0028,7,0.0003
7,0.0002,3,0.034,3,0.0036,3,0.0004
7,0.0002,3,0.0311,3,0.0035,3,0.0004
7,0.0002,7,0.0515,3,0.0031,3,0.0004
7,0.0002,1,0.0347,1,0.0025,2,0.0003
7,0.0003,3,0.0504,3,0.0039,3,0.0007
7,0.0002,3,0.0341,3,0.0029,7,0.0004
7,0.0002,3,0.0528,3,0.003,7,0.0004
7,0.0002,3,0.0453,3,0.004,3,0.0005
7,0.0002,3,0.0494,3,0.0031,7,0.0004
2,0.0002,2,0.0559,1,0.0025,7,0.0003
7,0.0002,7,0.0679,1,0.0025,7,0.0003
7,0.0005,3,0.0468,3,0.0031,3,0.0004
3,0.0002,3,0.0261,3,0.0039,3,0.0006
3,0.0002,3,0.0235,3,0.0029,3,0.0004
3,0.0002,3,0.0212,3,0.0027,3,0.0003
3,0.0002,3,0.0218,3,0.0036,3,0.0004
3,0.0002,3,0.0232,3,0.0035,3,0.0005
3,0.0001,3,0.0208,3,0.0026,3,0.0003
3,0.0002,3,0.0215,3,0.0029,3,0.0004
3,0.0002,3,0.0236,3,0.004,3,0.0006
3,0.0002,3,0.0207,3,0.003,3,0.0004
3,0.0002,3,0.0237,3,0.0034,3,0.0005
7,0.0002,3,0.0406,3,0.0029,7,0.0003
7,0.0003,3,0.0352,3,0.0057,7,0.0008
7,0.0002,3,0.0596,0,0.0026,7,0.0003
7,0.0002,3,0.0303,3,0.0039,7,0.0005
7,0.0002,3,0.0267,3,0.0047,7,0.0006
7,0.0002,3,0.0436,3,0.003,7,0.0003
7,0.0002,3,0.033,3,0.0033,7,0.0004
7,0.0002,3,0.0274,3,0.0046,7,0.0006
7,0.0002,3,0.0244,3,0.0042,7,0.0005
7,0.0002,3,0.0234,3,0.0044,7,0.0005
7,0.0002,3,0.0511,3,0.0032,3,0.0004
7,0.0002,3,0.035,3,0.0038,3,0.0006
7,0.0002,3,0.0276,3,0.0033,3,0.0005
7,0.0002,3,0.0423,3,0.0033,3,0.0005
7,0.0002,3,0.0397,3,0.0029,3,0.0004
7,0.0002,3,0.0372,3,0.003,3,0.0005
7,0.0003,3,0.0366,3,0.0032,3,0.0004
7,0.0002,3,0.0399,3,0.0029,7,0.0004
7,0.0002,3,0.0387,3,0.004,3,0.0007
7,0.0002,3,0.036,3,0.0033,3,0.0005
7,0.0002,3,0.0403,3,0.0033,3,0.0005
7,0.0003,3,0.0423,3,0.0043,3,0.0008
7,0.0003,3,0.0453,3,0.0051,3,0.0011
7,0.0002,1,0.0411,0,0.0027,7,0.0003
7,0.0002,3,0.0376,3,0.0028,2,0.0004
7,0.0002,3,0.0368,3,0.003,3,0.0004
7,0.0002,3,0.0483,0,0.0025,2,0.0003
7,0.0002,1,0.0401,1,0.0026,7,0.0003
7,0.0002,3,0.0353,3,0.0032,3,0.0005
7,0.0002,3,0.0454,3,0.0032,3,0.0005
7,0.0002,1,0.0363,1,0.0026,2,0.0003
7,0.0002,3,0.0285,3,0.0036,7,0.0005
7,0.0002,3,0.0806,0,0.0027,2,0.0003
7,0.0002,3,0.029,3,0.0044,7,0.0006
7,0.0002,7,0.0625,0,0.0028,2,0.0003
7,0.0002,3,0.0326,1,0.003,7,0.0003
7,0.0002,3,0.0347,0,0.0027,7,0.0003
7,0.0002,3,0.0326,3,0.0039,7,0.0005
7,0.0002,2,0.061,1,0.0026,2,0.0003
7,0.0002,3,0.0291,3,0.0032,7,0.0004
7,0.0002,3,0.0208,3,0.0036,7,0.0004
7,0.0003,3,0.0363,3,0.0057,7,0.0009
2,0.0002,2,0.0388,1,0.0029,2,0.0003
7,0.0002,2,0.0543,0,0.0027,2,0.0003
2,0.0002,2,0.0467,0,0.0028,2,0.0003
7,0.0002,3,0.044,0,0.0031,7,0.0004
7,0.0002,3,0.0347,3,0.0031,7,0.0004
7,0.0002,3,0.0284,3,0.0037,7,0.0004
7,0.0002,3,0.0259,3,0.0035,7,0.0005
7,0.0002,3,0.0247,3,0.0035,7,0.0004
7,0.0005,3,0.0547,3,0.0091,3,0.0014
7,0.0002,3,0.0515,3,0.003,7,0.0003
7,0.0002,3,0.0425,1,0.0033,7,0.0003
7,0.0002,3,0.0382,3,0.0029,7,0.0004
7,0.0002,3,0.0475,1,0.0029,7,0.0003
7,0.0002,3,0.0466,1,0.003,7,0.0003
7,0.0002,3,0.0447,3,0.0035,3,0.0004
7,0.0002,3,0.0365,3,0.0032,7,0.0003
7,0.0002,3,0.0545,3,0.0031,7,0.0003
7,0.0002,3,0.0407,1,0.0029,7,0.0003
2,0.0002,7,0.0485,3,0.003,7,0.0004
7,0.0002,3,0.0329,1,0.0027,7,0.0003
7,0.0002,3,0.0354,1,0.0028,7,0.0004
7,0.0004,7,0.0628,1,0.0027,7,0.0004
7,0.0002,3,0.0452,3,0.0034,7,0.0004
7,0.0002,3,0.0372,3,0.0036,3,0.0005
7,0.0002,3,0.0347,3,0.0037,3,0.0005
7,0.0002,3,0.0391,3,0.0033,3,0.0004
7,0.0002,3,0.0373,3,0.004,3,0.0006
7,0.0002,3,0.0416,3,0.0042,7,0.0006
2,0.0002,1,0.0412,2,0.0025,2,0.0004
7,0.0002,3,0.0294,3,0.005,7,0.0006
2,0.0001,7,0.0522,1,0.0025,7,0.0003
7,0.0001,7,0.0325,3,0.0027,2,0.0003
3,0.0001,7,0.0238,2,0.0026,7,0.0003
7,0.0002,3,0.0304,3,0.0047,7,0.0006
7,0.0004,3,0.0418,3,0.007,7,0.0011
2,0.0002,7,0.0476,3,0.0027,2,0.0003
7,0.0002,3,0.0329,3,0.0028,7,0.0004
7,0.0002,3,0.0301,3,0.0031,7,0.0004
2,0.0001,2,0.0527,1,0.0026,3,0.0003
7,0.0002,2,0.0357,1,0.0025,2,0.0003
7,0.0002,3,0.0319,3,0.0029,7,0.0004
2,0.0001,7,0.0488,0,0.0027,3,0.0003
7,0.0002,3,0.0657,3,0.0029,1,0.0004
7,0.0002,3,0.0451,3,0.0035,3,0.0006
7,0.0002,3,0.0645,3,0.0078,3,0.0003
7,0.0001,7,0.0761,3,0.0078,2,0.0003
7,0.0002,3,0.0455,3,0.0031,2,0.0005
2,0.0001,2,0.039,1,0.0027,7,0.0003
2,0.0002,3,0.068,3,0.0026,1,0.0003
7,0.0002,2,0.04,1,0.0024,3,0.0003
2,0.0002,3,0.055,3,0.0028,1,0.0004
7,0.0002,3,0.0431,3,0.0029,2,0.0005
2,0.0002,3,0.0606,0,0.0028,2,0.0004
7,0.0002,3,0.0482,3,0.0028,1,0.0004
3,0.0001,7,0.0403,3,0.0023,3,0.0003
1,0.0002,1,0.0326,1,0.0025,1,0.0004
3,0.0002,3,0.0288,3,0.0023,3,0.0003
7,0.0002,3,0.0401,3,0.0025,1,0.0003
7,0.0002,3,0.0294,3,0.0033,7,0.0004
7,0.0002,3,0.0328,3,0.0033,7,0.0004
3,0.0001,3,0.0329,7,0.0023,7,0.0003
2,0.0002,7,0.0419,7,0.0031,7,0.0004
2,0.0002,2,0.0527,0,0.0029,2,0.0004
7,0.0002,3,0.0284,3,0.0036,7,0.0005
7,0.0002,3,0.0557,3,0.003,7,0.0005
2,0.0002,7,0.0416,3,0.0109,7,0.0003
2,0.0002,7,0.0359,2,0.0034,7,0.0003
7,0.0002,7,0.0439,3,0.0029,7,0.0003
7,0.0002,3,0.0255,3,0.0034,7,0.0004
7,0.0002,3,0.0259,3,0.0032,7,0.0005
7,0.0002,3,0.0259,3,0.0041,7,0.0005
7,0.0003,3,0.0291,3,0.005,7,0.0007
7,0.0002,3,0.0236,3,0.0033,7,0.0004
7,0.0003,3,0.0264,3,0.0056,7,0.0008
7,0.0002,3,0.0336,3,0.0029,7,0.0003
3,0.0001,3,0.024,3,0.0023,7,0.0003
2,0.0002,3,0.032,7,0.0028,7,0.0003
3,0.0001,3,0.0267,3,0.0023,7,0.0003
7,0.0002,7,0.0887,3,0.0028,2,0.0003
7,0.0002,3,0.0301,3,0.0038,7,0.0004
2,0.0002,3,0.0455,3,0.0033,7,0.0004
2,0.0002,3,0.051,3,0.0036,7,0.0004
3,0.0004,2,0.0954,1,0.0026,7,0.0003
7,0.0002,3,0.0385,3,0.0035,7,0.0005
7,0.0002,3,0.0434,3,0.005,3,0.0007
7,0.0002,7,0.0678,3,0.0029,2,0.0003
7,0.0002,3,0.0348,3,0.0032,7,0.0004
7,0.0002,7,0.0563,7,0.0027,2,0.0003
7,0.0002,7,0.0421,3,0.0029,7,0.0004
7,0.0002,2,0.045,1,0.0026,7,0.0003
3,0.0001,3,0.0314,3,0.0022,7,0.0003
2,0.0002,3,0.0494,3,0.003,7,0.0004
7,0.0003,3,0.0379,3,0.004,7,0.0006
7,0.0002,3,0.037,7,0.0031,7,0.0004
2,0.0001,7,0.0431,3,0.0026,7,0.0003
2,0.0002,3,0.0511,3,0.0031,7,0.0004
3,0.0001,3,0.0276,3,0.0023,7,0.0003
2,0.0001,3,0.0525,3,0.0028,7,0.0003
3,0.0003,3,0.0263,3,0.0043,3,0.0007
3,0.0003,3,0.0285,3,0.0046,3,0.0008
3,0.0002,3,0.0213,3,0.0031,3,0.0004
3,0.0002,3,0.0247,3,0.0029,3,0.0004
3,0.0003,3,0.0259,3,0.0045,3,0.0007
3,0.0002,3,0.0201,3,0.0029,3,0.0004
3,0.0002,3,0.0209,3,0.003,3,0.0004
3,0.0002,3,0.0193,3,0.003,3,0.0004
3,0.0002,3,0.0167,3,0.0028,3,0.0003
3,0.0001,3,0.0247,3,0.0024,3,0.0003
7,0.0002,3,0.0248,3,0.0043,7,0.0006
7,0.0002,3,0.026,3,0.0041,7,0.0005
7,0.0002,3,0.0365,3,0.0029,2,0.0003
7,0.0002,3,0.0378,3,0.0029,7,0.0004
7,0.0002,3,0.0284,3,0.0042,7,0.0006
7,0.0002,3,0.0278,3,0.0045,7,0.0006
2,0.0002,3,0.0479,3,0.0031,7,0.0004
2,0.0002,3,0.0343,3,0.0031,7,0.0004
3,0.0001,3,0.0301,1,0.0026,7,0.0003
7,0.0002,3,0.0406,3,0.0028,7,0.0003
7,0.0002,3,0.0366,3,0.0045,3,0.0008
2,0.0002,1,0.0391,1,0.0027,2,0.0004
7,0.0003,3,0.0473,3,0.0032,3,0.0005
7,0.0002,7,0.035,3,0.0056,7,0.0003
7,0.0002,3,0.0413,3,0.0029,7,0.0004
7,0.0002,3,0.0359,3,0.0033,7,0.0004
3,0.0001,3,0.033,1,0.0025,3,0.0003
7,0.0002,7,0.0302,3,0.003,7,0.0004
7,0.0002,3,0.0423,3,0.0042,3,0.0007
7,0.0002,3,0.031,3,0.0036,3,0.0006
2,0.0001,2,0.0447,1,0.0025,7,0.0003
7,0.0002,3,0.0412,3,0.0029,2,0.0004
7,0.0003,3,0.0464,3,0.0043,3,0.0009
2,0.0002,7,0.0512,3,0.0026,2,0.0003
3,0.0001,3,0.0199,3,0.0024,3,0.0003
7,0.0002,3,0.0355,3,0.0025,1,0.0003
2,0.0002,7,0.0577,3,0.0029,2,0.0005
2,0.0002,3,0.0578,3,0.0028,7,0.0004
7,0.0002,3,0.0363,3,0.0028,1,0.0004
2,0.0002,3,0.0395,3,0.0027,2,0.0004
7,0.0003,3,0.0366,3,0.0052,7,0.0008
7,0.0002,3,0.0358,3,0.0033,7,0.0004
7,0.0002,3,0.0341,3,0.0045,7,0.0007
2,0.0002,2,0.054,7,0.0034,7,0.0004
3,0.0004,3,0.0396,1,0.0024,3,0.0003
7,0.0002,3,0.0292,3,0.0033,7,0.0004
2,0.0001,7,0.0401,7,0.0027,7,0.0003
2,0.0001,3,0.024,7,0.0025,7,0.0003
1,0.0002,1,0.0327,1,0.0031,2,0.0005
7,0.0002,3,0.0248,3,0.0035,7,0.0004
2,0.0002,7,0.0393,3,0.0029,2,0.0003
7,0.0001,1,0.0284,2,0.0026,7,0.0003
2,0.0002,3,0.0299,3,0.0031,7,0.0004
7,0.0001,7,0.0413,7,0.0025,7,0.0003
7,0.0002,7,0.0399,3,0.0026,7,0.0003
7,0.0002,3,0.0292,3,0.0034,7,0.0004
7,0.0002,3,0.0272,3,0.0034,7,0.0005
2,0.0002,2,0.0313,2,0.0028,7,0.0003
1,0.0002,3,0.053,0,0.0027,3,0.0004
7,0.0002,3,0.0513,3,0.0032,7,0.0004
7,0.0002,3,0.0341,3,0.0043,7,0.0005
2,0.0002,3,0.0362,3,0.003,7,0.0003
2,0.0001,2,0.0452,1,0.0027,2,0.0003
7,0.0002,3,0.0361,3,0.0036,7,0.0005
7,0.0002,3,0.032,3,0.0034,7,0.0004
1,0.0001,7,0.0606,3,0.0027,7,0.0003
1,0.0002,1,0.0325,1,0.0024,2,0.0003
7,0.0002,3,0.0394,3,0.004,3,0.0005
2,0.0002,3,0.0331,3,0.0035,7,0.0004
2,0.0002,7,0.055,3,0.0028,7,0.0003
7,0.0002,3,0.0537,3,0.0039,3,0.0005
7,0.0002,3,0.0439,3,0.0031,7,0.0004
7,0.0002,3,0.0415,3,0.0035,7,0.0005
7,0.0002,3,0.0404,3,0.0036,7,0.0005
7,0.0002,3,0.0609,3,0.0035,7,0.0005
7,0.0003,3,0.038,3,0.0035,7,0.0005
7,0.0002,3,0.0369,3,0.0031,7,0.0004
7,0.0001,3,0.0695,3,0.003,7,0.0004
2,0.0002,2,0.0517,2,0.0027,2,0.0003
7,0.0001,3,0.0392,7,0.0025,2,0.0003
2,0.0002,7,0.0388,7,0.0036,7,0.0005
7,0.0002,3,0.0304,3,0.0046,7,0.0006
7,0.0002,2,0.0472,2,0.0033,2,0.0004
7,0.0003,3,0.0378,3,0.0057,7,0.0008
7,0.0002,3,0.031,3,0.0049,7,0.0006
7,0.0002,7,0.0385,2,0.0032,7,0.0004
2,0.0002,7,0.0404,7,0.0036,7,0.0005
7,0.0002,7,0.0405,3,0.004,7,0.0005
7,0.0003,3,0.0408,3,0.0053,7,0.0008
2,0.0002,7,0.0385,2,0.0032,2,0.0004
2,0.0002,7,0.036,1,0.0031,2,0.0005
7,0.0002,7,0.0456,3,0.0038,3,0.0006
2,0.0002,7,0.0338,1,0.0033,7,0.0005
2,0.0002,7,0.032,1,0.0033,7,0.0005
7,0.0003,3,0.0483,3,0.0054,3,0.001
2,0.0002,2,0.0355,1,0.0033,2,0.0005
7,0.0002,7,0.0386,1,0.0033,2,0.0005
7,0.0002,3,0.0316,3,0.0039,3,0.0006
7,0.0003,3,0.0466,3,0.0045,3,0.0008
2,0.0002,3,0.026,3,0.003,7,0.0004
2,0.0002,7,0.0417,1,0.0031,2,0.0005
7,0.0002,3,0.0724,3,0.0036,3,0.0006
7,0.0002,3,0.0538,3,0.0037,3,0.0006
7,0.0002,7,0.0546,3,0.0029,7,0.0004
2,0.0002,7,0.0521,1,0.0031,7,0.0005
7,0.0002,3,0.0265,3,0.0026,7,0.0004
2,0.0002,3,0.0499,3,0.0029,3,0.0005
2,0.0002,3,0.0825,1,0.003,2,0.0005
7,0.0002,7,0.0442,3,0.0028,7,0.0004
7,0.0002,3,0.0309,3,0.0027,7,0.0004
7,0.0002,7,0.0277,7,0.0029,2,0.0003
7,0.0002,7,0.0594,3,0.0045,7,0.0007
7,0.0003,3,0.0383,3,0.005,7,0.0007
2,0.0002,2,0.0421,7,0.0032,7,0.0004
7,0.0002,3,0.0232,7,0.003,2,0.0003
7,0.0002,7,0.0434,7,0.0038,7,0.0006
7,0.0002,3,0.0225,7,0.003,2,0.0004
7,0.0002,3,0.0389,7,0.0039,7,0.0005
7,0.0003,3,0.0502,3,0.0058,7,0.0009
7,0.0002,3,0.0308,3,0.003,7,0.0004
2,0.0002,7,0.0429,7,0.0041,7,0.0005
2,0.0004,2,0.0335,2,0.0038,2,0.0005
2,0.0002,2,0.0416,2,0.0032,7,0.0005
7,0.0003,3,0.0394,3,0.0053,7,0.0007
7,0.0002,3,0.0332,7,0.003,2,0.0004
7,0.0002,3,0.0306,3,0.0044,7,0.0005
7,0.0002,3,0.0304,3,0.0044,7,0.0007
7,0.0002,7,0.0448,7,0.0031,2,0.0004
7,0.0003,3,0.0275,3,0.0046,7,0.0006
7,0.0002,3,0.0355,3,0.0041,7,0.0006
2,0.0002,3,0.0338,2,0.0033,2,0.0004
7,0.0002,3,0.0364,3,0.0042,7,0.0005
