polyglot,time,langDedect,time,langid,time,fasttext,time
2,0.0002,3,0.0251,3,0.0019,7,0.0002
7,0.0001,3,0.0376,3,0.002,7,0.0002
7,0.0002,3,0.0198,3,0.0028,7,0.0004
7,0.0002,3,0.0205,3,0.0031,7,0.0004
2,0.0001,3,0.0143,3,0.0017,7,0.0002
7,0.0002,3,0.0265,3,0.0032,7,0.0004
7,0.0001,3,0.0184,3,0.0023,7,0.0003
7,0.0001,3,0.0344,3,0.0028,3,0.0003
7,0.0001,3,0.0334,3,0.0026,3,0.0003
1,0.0002,3,0.0235,3,0.002,3,0.0002
7,0.0002,7,0.0244,3,0.0027,3,0.0003
2,0.0002,3,0.0791,3,0.0029,7,0.0004
7,0.0001,3,0.0224,3,0.0021,3,0.0002
7,0.0002,3,0.0247,3,0.0032,3,0.0004
7,0.0001,3,0.0395,3,0.0028,3,0.0003
1,0.0001,1,0.0182,3,0.0015,7,0.0002
1,0.0001,3,0.0675,3,0.0019,3,0.0002
2,0.0001,3,0.0294,3,0.0018,7,0.0002
7,0.0001,3,0.0223,3,0.0019,7,0.0002
1,0.0002,3,0.0268,1,0.0018,3,0.0002
3,0.0001,3,0.0309,3,0.0017,3,0.0002
7,0.0002,3,0.0735,3,0.0017,3,0.0002
7,0.0001,3,0.0473,3,0.0026,3,0.0003
7,0.0001,3,0.0304,3,0.0023,7,0.0003
7,0.0002,3,0.0381,3,0.0026,3,0.0004
3,0.0001,3,0.0157,3,0.0018,3,0.0002
7,0.0001,3,0.0415,3,0.0027,7,0.0004
3,0.0001,3,0.0174,3,0.0025,3,0.0003
3,0.0001,3,0.0171,3,0.0097,3,0.0003
3,0.0001,3,0.0121,3,0.0016,3,0.0002
3,0.0001,3,0.0106,3,0.0017,3,0.0002
3,0.0001,3,0.0174,3,0.0023,3,0.0003
3,0.0001,3,0.0152,3,0.002,3,0.0002
3,0.0001,3,0.0137,3,0.0019,3,0.0002
3,0.0001,3,0.0174,3,0.0026,3,0.0004
3,0.0001,3,0.0144,3,0.0017,3,0.0002
3,0.0001,3,0.015,3,0.002,3,0.0002
7,0.0002,3,0.0302,3,0.0022,7,0.0003
3,0.0001,3,0.0115,3,0.002,7,0.0002
7,0.0001,7,0.0266,3,0.0024,7,0.0003
7,0.0001,3,0.0673,3,0.0019,7,0.0003
1,0.0002,0,0.0263,0,0.0017,1,0.0002
1,0.0001,7,0.0501,3,0.0016,3,0.0002
1,0.0002,7,0.0597,3,0.0019,7,0.0002
2,0.0001,3,0.0229,3,0.0028,7,0.0003
3,0.0001,3,0.0196,3,0.0018,7,0.0002
7,0.0001,3,0.0313,3,0.0023,7,0.0003
7,0.0001,7,0.0695,1,0.0022,3,0.0003
3,0.0001,3,0.0294,3,0.0017,3,0.0002
7,0.0002,3,0.035,3,0.0029,3,0.0005
7,0.0002,3,0.0503,3,0.0029,3,0.0005
7,0.0002,3,0.0219,3,0.0027,3,0.0004
7,0.0003,3,0.0255,3,0.0019,3,0.0002
7,0.0002,3,0.0343,3,0.003,3,0.0005
7,0.0001,3,0.0423,3,0.0023,1,0.0003
3,0.0001,3,0.0367,3,0.0018,3,0.0002
3,0.0001,3,0.0128,3,0.0018,1,0.0002
7,0.0001,3,0.0457,3,0.0023,3,0.0003
3,0.0001,3,0.0281,3,0.0018,3,0.0002
7,0.0001,3,0.0272,3,0.0017,3,0.0002
7,0.0001,3,0.0246,3,0.002,1,0.0003
7,0.0001,3,0.0272,3,0.0021,3,0.0003
2,0.0001,3,0.0242,3,0.002,3,0.0003
1,0.0003,3,0.0365,3,0.0019,3,0.0003
7,0.0002,3,0.0356,3,0.0024,3,0.0004
3,0.0002,3,0.0191,3,0.0016,0,0.0002
1,0.0002,3,0.0173,3,0.0016,3,0.0002
7,0.0002,3,0.0224,3,0.003,7,0.0005
7,0.0001,3,0.0196,3,0.0021,7,0.0002
2,0.0004,3,0.027,3,0.003,7,0.0004
7,0.0001,3,0.0302,7,0.0025,7,0.0003
1,0.0001,3,0.0362,3,0.0023,7,0.0003
7,0.0001,3,0.0191,3,0.0021,3,0.0002
2,0.0002,7,0.0387,3,0.0025,7,0.0004
2,0.0002,3,0.0241,3,0.0029,7,0.0004
2,0.0002,3,0.0239,3,0.0029,7,0.0004
7,0.0001,3,0.0218,3,0.0025,7,0.0003
7,0.0002,3,0.0259,3,0.003,7,0.0004
7,0.0001,3,0.0207,3,0.0028,7,0.0003
3,0.0004,0,0.0527,0,0.0029,3,0.0004
3,0.0001,3,0.018,3,0.0018,7,0.0002
3,0.0001,3,0.0156,3,0.0018,7,0.0002
3,0.0001,3,0.0166,3,0.0025,7,0.0002
7,0.0001,3,0.0202,3,0.0026,7,0.0003
7,0.0001,3,0.0296,3,0.0024,7,0.0003
7,0.0002,3,0.0205,3,0.0033,7,0.0004
7,0.0001,3,0.0254,3,0.0025,7,0.0003
7,0.0001,3,0.0503,3,0.0024,3,0.0003
1,0.0003,3,0.0416,3,0.0022,3,0.0002
7,0.0001,3,0.0253,3,0.0023,7,0.0002
7,0.0002,3,0.0293,3,0.0031,7,0.0003
7,0.0001,3,0.0216,3,0.002,3,0.0002
7,0.0001,3,0.028,3,0.0028,3,0.0003
3,0.0001,3,0.03,3,0.0018,3,0.0002
1,0.0001,3,0.0384,3,0.0022,3,0.0003
3,0.0001,3,0.0158,3,0.002,3,0.0002
1,0.0001,2,0.0374,3,0.002,3,0.0002
7,0.0001,3,0.0369,3,0.0021,3,0.0002
7,0.0002,3,0.0343,3,0.0029,7,0.0004
7,0.0001,7,0.0333,7,0.0025,7,0.0003
1,0.0001,7,0.0353,7,0.002,7,0.0002
7,0.0002,3,0.0384,3,0.0028,3,0.0004
2,0.0001,3,0.0247,3,0.0018,7,0.0002
3,0.0001,3,0.0209,3,0.0018,3,0.0002
7,0.0001,3,0.027,3,0.0024,3,0.0003
7,0.0001,3,0.0375,3,0.0024,7,0.0003
7,0.0001,3,0.0321,3,0.0023,3,0.0003
1,0.0001,3,0.0295,3,0.002,7,0.0002
7,0.0001,3,0.0228,3,0.0021,7,0.0002
2,0.0001,3,0.0247,3,0.0021,7,0.0003
2,0.0001,3,0.0254,3,0.0021,7,0.0002
1,0.0001,7,0.0362,3,0.0021,7,0.0002
7,0.0001,3,0.0175,3,0.0021,7,0.0002
1,0.0002,3,0.021,3,0.0018,7,0.0002
1,0.0001,3,0.0205,3,0.002,7,0.0002
7,0.0002,3,0.0197,3,0.0019,7,0.0002
1,0.0002,7,0.0492,3,0.002,7,0.0002
3,0.0001,3,0.0273,3,0.0021,3,0.0002
3,0.0001,3,0.0282,3,0.0018,3,0.0002
7,0.0001,3,0.0334,3,0.0022,3,0.0003
7,0.0001,3,0.0447,3,0.002,3,0.0003
3,0.0001,3,0.0234,3,0.0019,3,0.0002
2,0.0001,7,0.0239,3,0.002,7,0.0003
7,0.0001,7,0.0328,3,0.002,3,0.0002
3,0.0001,3,0.0218,3,0.002,3,0.0002
7,0.0001,3,0.0316,3,0.0019,3,0.0002
2,0.0001,3,0.0298,3,0.0022,3,0.0003
1,0.0001,3,0.0299,3,0.0018,3,0.0002
7,0.0001,3,0.0203,3,0.0019,3,0.0002
1,0.0001,3,0.0334,3,0.0019,3,0.0002
7,0.0001,3,0.0241,3,0.002,3,0.0003
7,0.0001,3,0.0231,3,0.0021,3,0.0002
7,0.0001,3,0.0226,3,0.0018,3,0.0003
1,0.0002,3,0.0542,3,0.0019,3,0.0002
1,0.0001,3,0.0264,3,0.0019,3,0.0002
7,0.0001,3,0.0278,3,0.002,3,0.0003
1,0.0001,3,0.0381,3,0.0018,3,0.0002
1,0.0003,3,0.0393,3,0.0021,7,0.0002
1,0.0001,2,0.0352,7,0.0021,7,0.0002
1,0.0001,3,0.0425,3,0.0021,7,0.0002
1,0.0001,3,0.0302,3,0.0019,7,0.0002
0,0.0002,0,0.0152,0,0.0018,1,0.0002
3,0.0001,3,0.032,3,0.0018,7,0.0002
3,0.0001,3,0.0291,3,0.0021,7,0.0002
7,0.0001,3,0.0191,3,0.002,7,0.0002
1,0.0001,3,0.0551,3,0.0021,7,0.0002
3,0.0001,3,0.0262,3,0.0017,7,0.0002
2,0.0001,3,0.032,7,0.0022,7,0.0003
7,0.0001,3,0.0246,3,0.0022,7,0.0003
3,0.0001,3,0.0169,3,0.0019,3,0.0002
2,0.0001,3,0.0408,3,0.002,3,0.0003
7,0.0003,3,0.0137,3,0.0021,7,0.0003
2,0.0002,3,0.0248,3,0.002,7,0.0002
7,0.0003,7,0.0464,7,0.002,7,0.0002
7,0.0001,3,0.022,3,0.0022,7,0.0002
2,0.0001,3,0.0221,3,0.0023,7,0.0002
2,0.0001,3,0.0201,3,0.0021,7,0.0003
1,0.0003,3,0.0228,3,0.0023,3,0.0002
2,0.0001,3,0.0235,3,0.0022,3,0.0002
3,0.0003,3,0.0383,3,0.0063,3,0.0002
1,0.0001,3,0.0293,3,0.0022,3,0.0002
3,0.0001,3,0.0319,3,0.0021,3,0.0002
3,0.0001,3,0.0241,3,0.0021,7,0.0002
1,0.0003,3,0.024,3,0.0022,7,0.0002
3,0.0001,3,0.0235,3,0.0022,7,0.0002
3,0.0003,3,0.0365,3,0.0022,3,0.0002
1,0.0001,3,0.0311,3,0.0021,7,0.0002
3,0.0001,3,0.0203,3,0.002,7,0.0002
3,0.0001,3,0.0212,3,0.002,3,0.0002
2,0.0001,3,0.0265,3,0.0021,3,0.0002
2,0.0001,3,0.0726,3,0.0019,3,0.0002
7,0.0001,3,0.042,3,0.0019,7,0.0002
3,0.0001,3,0.0374,3,0.0016,3,0.0002
2,0.0001,3,0.0289,3,0.0019,7,0.0002
3,0.0001,3,0.0317,3,0.002,3,0.0002
2,0.0001,3,0.0352,3,0.002,7,0.0002
2,0.0001,3,0.0631,3,0.0021,3,0.0002
3,0.0001,3,0.0125,3,0.0019,3,0.0002
3,0.0001,3,0.0193,3,0.002,3,0.0002
3,0.0001,3,0.0164,3,0.002,3,0.0003
3,0.0001,3,0.0146,3,0.002,3,0.0002
3,0.0001,3,0.0125,3,0.0019,3,0.0002
3,0.0001,3,0.0148,3,0.0019,3,0.0002
3,0.0001,3,0.0177,3,0.002,3,0.0002
3,0.0001,3,0.0176,3,0.0019,3,0.0002
3,0.0001,3,0.0151,3,0.0021,3,0.0002
3,0.0001,3,0.0135,3,0.0019,3,0.0002
1,0.0001,3,0.0148,3,0.0021,7,0.0002
3,0.0003,3,0.0335,7,0.0019,7,0.0002
1,0.0001,3,0.0338,3,0.0019,7,0.0002
1,0.0001,3,0.0492,3,0.0019,7,0.0002
2,0.0001,3,0.0331,3,0.0021,7,0.0002
3,0.0002,3,0.0205,3,0.0019,7,0.0002
2,0.0001,3,0.0171,3,0.0022,7,0.0002
7,0.0001,3,0.026,3,0.0023,7,0.0002
1,0.0001,3,0.026,3,0.0021,7,0.0002
2,0.0001,3,0.0301,3,0.0021,7,0.0002
2,0.0001,2,0.0342,1,0.0021,7,0.0002
2,0.0001,3,0.0293,3,0.0023,3,0.0003
7,0.0001,3,0.0369,3,0.002,7,0.0003
7,0.0001,7,0.0471,1,0.002,7,0.0002
2,0.0001,3,0.0217,3,0.0021,7,0.0003
2,0.0001,3,0.0442,3,0.0022,3,0.0003
7,0.0001,3,0.0229,3,0.0021,7,0.0003
7,0.0001,3,0.0214,3,0.0024,3,0.0003
3,0.0001,3,0.0282,3,0.0023,3,0.0003
3,0.0001,3,0.0175,3,0.002,7,0.0002
1,0.0003,3,0.1109,1,0.002,3,0.0002
7,0.0001,3,0.0246,3,0.0021,3,0.0003
2,0.0001,3,0.0401,0,0.002,1,0.0003
1,0.0001,3,0.032,3,0.0019,0,0.0002
1,0.0003,3,0.0385,3,0.002,7,0.0002
1,0.0001,3,0.053,3,0.0019,1,0.0002
2,0.0001,3,0.0667,3,0.002,0,0.0003
7,0.0001,3,0.0295,3,0.002,7,0.0003
1,0.0001,3,0.031,3,0.002,3,0.0002
1,0.0003,3,0.0266,3,0.002,3,0.0002
1,0.0002,7,0.0266,3,0.002,7,0.0002
1,0.0003,3,0.0187,3,0.0019,7,0.0002
3,0.0001,3,0.0229,3,0.002,7,0.0002
1,0.0001,3,0.0476,7,0.002,2,0.0002
7,0.0001,3,0.024,3,0.0022,7,0.0002
7,0.0001,3,0.0256,3,0.0078,7,0.0002
7,0.0001,3,0.0242,3,0.002,7,0.0002
1,0.0001,7,0.023,3,0.002,7,0.0002
1,0.0001,0,0.0379,0,0.0018,1,0.0002
2,0.0001,3,0.0194,3,0.0021,7,0.0002
3,0.0001,3,0.0114,3,0.0017,7,0.0002
7,0.0001,3,0.0146,3,0.0022,7,0.0003
7,0.0001,3,0.0183,3,0.0021,7,0.0002
7,0.0001,3,0.02,3,0.0023,7,0.0003
2,0.0003,3,0.0186,3,0.0022,7,0.0002
2,0.0001,2,0.0486,7,0.0019,7,0.0002
7,0.0001,3,0.0164,3,0.0022,7,0.0002
3,0.0001,3,0.0154,3,0.0018,3,0.0002
3,0.0001,3,0.0137,3,0.0019,7,0.0002
2,0.0001,3,0.028,3,0.0022,7,0.0002
1,0.0001,3,0.0261,3,0.0021,3,0.0002
1,0.0001,3,0.0299,3,0.0022,3,0.0002
1,0.0001,3,0.0765,3,0.0021,3,0.0002
1,0.0003,3,0.0538,3,0.0022,3,0.0002
1,0.0003,3,0.0288,3,0.002,3,0.0002
3,0.0001,3,0.024,3,0.0022,7,0.0002
0,0.0002,3,0.0194,3,0.0021,3,0.0002
7,0.0001,3,0.0319,3,0.0024,3,0.0002
1,0.0001,3,0.0488,3,0.0022,3,0.0002
7,0.0001,3,0.0646,3,0.0023,3,0.0003
7,0.0001,7,0.0305,3,0.0021,7,0.0002
2,0.0001,3,0.0657,3,0.0021,7,0.0002
2,0.0001,3,0.0386,3,0.002,7,0.0002
7,0.0003,3,0.029,3,0.0021,3,0.0002
2,0.0001,3,0.0318,3,0.002,7,0.0002
7,0.0001,7,0.0575,3,0.002,7,0.0002
2,0.0001,1,0.0704,3,0.0021,7,0.0002
3,0.0001,3,0.0329,3,0.002,7,0.0002
1,0.0003,7,0.0563,7,0.0021,7,0.0003
2,0.0001,3,0.0635,3,0.0021,7,0.0002
2,0.0001,3,0.02,3,0.0023,7,0.0003
1,0.0001,3,0.0278,3,0.0022,7,0.0003
7,0.0001,3,0.027,3,0.0061,7,0.0003
3,0.0001,3,0.0272,3,0.0019,7,0.0002
3,0.0003,3,0.0173,3,0.0022,7,0.0002
7,0.0001,3,0.0243,3,0.0022,7,0.0003
3,0.0003,3,0.0273,3,0.0023,7,0.0002
2,0.0001,7,0.0495,3,0.0024,7,0.0002
7,0.0001,3,0.0274,3,0.0024,7,0.0003
7,0.0001,3,0.0215,3,0.0024,7,0.0003
3,0.0001,3,0.0243,3,0.0065,3,0.0003
7,0.0001,3,0.0399,3,0.0022,7,0.0003
3,0.0001,3,0.0252,3,0.0024,3,0.0004
3,0.0001,3,0.0234,3,0.002,3,0.0002
3,0.0001,3,0.0293,3,0.0019,3,0.0002
3,0.0001,3,0.0169,3,0.0023,7,0.0003
7,0.0001,3,0.0267,3,0.0024,3,0.0003
3,0.0001,3,0.028,3,0.002,3,0.0002
3,0.0001,3,0.0237,3,0.0023,3,0.0003
3,0.0001,3,0.0347,3,0.0024,3,0.0003
3,0.0001,3,0.0274,3,0.0019,7,0.0002
3,0.0001,3,0.0951,3,0.0019,1,0.0002
7,0.0001,3,0.0444,3,0.0022,3,0.0003
7,0.0001,3,0.045,3,0.0022,3,0.0003
7,0.0001,3,0.0444,3,0.0022,0,0.0003
7,0.0001,3,0.0454,3,0.0022,3,0.0003
0,0.0001,0,0.0158,0,0.0019,1,0.0003
7,0.0002,3,0.038,0,0.0025,3,0.0004
7,0.0001,3,0.063,3,0.0022,3,0.0003
7,0.0001,3,0.1176,3,0.0022,3,0.0003
3,0.0001,3,0.0247,3,0.0022,7,0.0002
7,0.0001,7,0.0469,3,0.0022,7,0.0003
3,0.0001,3,0.0146,3,0.002,7,0.0002
7,0.0001,3,0.0407,3,0.0023,7,0.0003
1,0.0001,1,0.0179,1,0.0017,1,0.0002
1,0.0001,2,0.0275,3,0.0018,7,0.0002
1,0.0003,2,0.034,3,0.0022,7,0.0003
3,0.0001,7,0.039,3,0.0019,7,0.0002
1,0.0001,1,0.0227,1,0.0016,1,0.0002
2,0.0001,3,0.0274,3,0.0023,7,0.0003
7,0.0001,3,0.0177,3,0.0024,7,0.0002
1,0.0001,3,0.0364,7,0.0019,7,0.0002
1,0.0001,1,0.0288,0,0.0022,1,0.0003
3,0.0001,3,0.0146,3,0.0019,3,0.0002
7,0.0001,3,0.0242,3,0.0025,7,0.0003
1,0.0001,3,0.0243,3,0.002,7,0.0002
7,0.0001,3,0.0212,3,0.0023,7,0.0002
3,0.0001,3,0.0213,3,0.002,7,0.0002
7,0.0001,3,0.0183,3,0.0023,7,0.0003
7,0.0001,3,0.02,3,0.0021,7,0.0002
3,0.0003,7,0.0228,3,0.0023,3,0.0002
1,0.0001,1,0.022,1,0.0017,2,0.0002
7,0.0001,7,0.0518,3,0.0021,3,0.0002
3,0.0001,3,0.0293,3,0.0023,7,0.0002
7,0.0001,3,0.0302,3,0.0024,3,0.0002
1,0.0003,3,0.0299,3,0.0024,3,0.0002
3,0.0001,3,0.0288,3,0.0021,7,0.0002
2,0.0001,3,0.0303,3,0.0024,7,0.0003
7,0.0001,2,0.0476,3,0.0022,7,0.0002
1,0.0003,3,0.0302,3,0.0022,7,0.0002
7,0.0001,3,0.0338,7,0.0024,7,0.0003
3,0.0001,3,0.0486,3,0.0019,3,0.0002
3,0.0001,3,0.0296,3,0.0021,7,0.0002
7,0.0001,3,0.0313,3,0.0022,3,0.0003
1,0.0001,3,0.0387,3,0.0022,7,0.0003
1,0.0003,1,0.0395,0,0.0018,1,0.0002
1,0.0001,1,0.0187,1,0.0017,2,0.0002
7,0.0001,3,0.0653,3,0.0023,7,0.0003
7,0.0001,3,0.0296,3,0.002,7,0.0002
1,0.0001,3,0.0456,7,0.004,7,0.0003
3,0.0001,3,0.0141,3,0.0019,3,0.0002
3,0.0001,3,0.0135,3,0.0019,3,0.0002
3,0.0001,3,0.015,3,0.0022,3,0.0002
3,0.0001,3,0.018,3,0.0019,3,0.0002
3,0.0001,3,0.0126,3,0.002,3,0.0002
3,0.0001,3,0.0177,3,0.0022,3,0.0003
3,0.0001,3,0.0151,3,0.0021,3,0.0002
3,0.0001,3,0.0153,3,0.0021,3,0.0002
3,0.0001,3,0.0138,3,0.0021,3,0.0003
3,0.0001,3,0.0172,3,0.002,3,0.0002
3,0.0001,3,0.0188,3,0.0018,7,0.0002
7,0.0001,3,0.0192,3,0.0023,7,0.0002
3,0.0001,3,0.021,3,0.0021,7,0.0002
1,0.0001,7,0.0476,3,0.0021,7,0.0002
2,0.0001,3,0.0195,3,0.0024,7,0.0003
7,0.0001,3,0.0252,3,0.0023,7,0.0002
7,0.0001,3,0.0213,3,0.0026,7,0.0003
3,0.0003,3,0.0293,3,0.0019,7,0.0002
7,0.0001,3,0.0278,3,0.0024,7,0.0003
7,0.0001,3,0.0344,3,0.0021,7,0.0002
7,0.0001,3,0.0185,3,0.0022,3,0.0003
7,0.0001,3,0.0328,3,0.0023,1,0.0003
7,0.0003,3,0.0222,3,0.0025,3,0.0003
7,0.0001,3,0.0295,3,0.0023,3,0.0003
3,0.0001,3,0.0315,3,0.0024,3,0.0003
3,0.0001,3,0.0294,3,0.0023,3,0.0003
7,0.0001,3,0.0223,3,0.0026,3,0.0004
3,0.0001,3,0.0298,3,0.0023,3,0.0003
3,0.0001,3,0.0282,3,0.0023,3,0.0003
7,0.0001,3,0.0213,3,0.0023,3,0.0003
3,0.0001,3,0.0267,7,0.0018,1,0.0002
2,0.0001,3,0.0613,3,0.0022,3,0.0003
1,0.0001,0,0.019,0,0.0025,1,0.0003
1,0.0003,3,0.036,3,0.0021,7,0.0002
3,0.0001,3,0.0252,3,0.0018,3,0.0002
7,0.0003,3,0.0315,3,0.0022,7,0.0003
3,0.0001,3,0.0666,3,0.0019,3,0.0002
7,0.0001,3,0.074,3,0.0022,3,0.0003
3,0.0001,3,0.0366,3,0.0019,3,0.0002
3,0.0001,3,0.0357,7,0.002,3,0.0002
7,0.0001,3,0.0594,3,0.0022,7,0.0003
1,0.0003,1,0.0298,0,0.0018,1,0.0002
7,0.0001,3,0.0214,3,0.0023,7,0.0003
3,0.0001,7,0.027,3,0.0019,7,0.0002
7,0.0001,3,0.021,3,0.0024,7,0.0003
3,0.0001,7,0.0245,3,0.002,7,0.0002
7,0.0001,7,0.022,3,0.0023,7,0.0002
7,0.0001,3,0.0309,3,0.0022,7,0.0003
7,0.0001,3,0.0277,3,0.0024,7,0.0003
1,0.0001,2,0.0234,7,0.0021,7,0.0002
7,0.0001,3,0.0206,3,0.0025,7,0.0003
7,0.0001,3,0.0183,3,0.0026,7,0.0003
7,0.0001,3,0.024,3,0.0024,7,0.0003
2,0.0001,3,0.023,3,0.0023,7,0.0003
7,0.0001,3,0.0203,3,0.0025,7,0.0002
7,0.0001,3,0.0176,3,0.0025,7,0.0003
3,0.0001,3,0.027,3,0.0023,7,0.0003
7,0.0001,3,0.0197,3,0.0025,7,0.0003
7,0.0001,3,0.0268,3,0.0024,7,0.0003
7,0.0001,3,0.0164,3,0.0028,7,0.0004
3,0.0001,3,0.0449,3,0.002,3,0.0002
3,0.0003,3,0.0368,3,0.002,3,0.0002
7,0.0001,3,0.0344,3,0.0025,3,0.0003
3,0.0001,3,0.0231,3,0.0019,3,0.0002
7,0.0001,3,0.0278,3,0.0024,3,0.0003
1,0.0001,3,0.0302,3,0.0024,7,0.0003
7,0.0001,3,0.0376,3,0.0061,7,0.0003
7,0.0001,3,0.0334,3,0.0023,7,0.0002
7,0.0001,3,0.0301,3,0.0025,3,0.0003
7,0.0001,3,0.0663,3,0.0024,3,0.0003
7,0.0001,3,0.044,3,0.0022,3,0.0003
3,0.0001,3,0.0225,3,0.0023,7,0.0003
7,0.0001,3,0.0484,7,0.0021,7,0.0003
7,0.0001,3,0.0336,3,0.0023,3,0.0003
2,0.0001,3,0.0601,3,0.0023,3,0.0003
7,0.0001,7,0.0553,3,0.0021,7,0.0003
7,0.0001,3,0.0304,3,0.0023,7,0.0002
2,0.0001,3,0.105,3,0.0023,7,0.0003
7,0.0001,3,0.0283,3,0.0021,7,0.0002
3,0.0001,3,0.0279,3,0.002,7,0.0002
7,0.0001,3,0.0219,3,0.0023,7,0.0002
7,0.0001,3,0.041,3,0.0022,7,0.0002
1,0.0001,2,0.0451,7,0.0019,7,0.0002
7,0.0001,3,0.0302,3,0.0022,7,0.0002
7,0.0001,3,0.0311,3,0.0021,7,0.0002
7,0.0001,3,0.0204,3,0.0023,3,0.0003
7,0.0001,3,0.0244,3,0.0028,7,0.0002
7,0.0001,3,0.021,3,0.0023,7,0.0002
7,0.0001,7,0.0215,3,0.0023,7,0.0002
7,0.0001,3,0.035,3,0.0021,3,0.0002
7,0.0001,3,0.0322,3,0.0023,3,0.0003
7,0.0001,7,0.0366,3,0.0021,3,0.0002
7,0.0001,3,0.0307,3,0.0022,3,0.0002
7,0.0001,3,0.0367,3,0.0022,3,0.0003
7,0.0001,2,0.0554,3,0.0022,1,0.0003
7,0.0001,3,0.0333,3,0.0022,3,0.0003
0,0.0001,1,0.0487,3,0.0019,1,0.0002
7,0.0001,3,0.0331,3,0.0021,3,0.0003
7,0.0001,3,0.024,3,0.0022,3,0.0003
7,0.0001,3,0.024,3,0.0023,3,0.0003
7,0.0001,3,0.03,3,0.002,3,0.0003
7,0.0001,3,0.0733,3,0.0021,3,0.0003
1,0.0001,3,0.0688,3,0.0018,1,0.0002
1,0.0001,7,0.0871,3,0.0019,0,0.0002
7,0.0001,3,0.0238,3,0.002,3,0.0003
7,0.0001,3,0.0457,3,0.0021,3,0.0003
3,0.0001,3,0.0365,3,0.0019,3,0.0002
7,0.0001,3,0.0356,3,0.0021,3,0.0003
7,0.0001,3,0.0421,3,0.0022,3,0.0003
1,0.0001,1,0.0469,0,0.0018,3,0.0002
7,0.0001,3,0.0206,3,0.0022,7,0.0002
7,0.0001,3,0.0225,3,0.0023,3,0.0003
7,0.0001,7,0.0351,3,0.002,7,0.0002
1,0.0001,7,0.0374,3,0.002,7,0.0002
7,0.0001,2,0.0384,7,0.0021,7,0.0002
7,0.0001,3,0.0227,3,0.0022,7,0.0002
3,0.0001,3,0.0221,3,0.0019,7,0.0002
7,0.0001,3,0.0295,7,0.0021,7,0.0002
7,0.0001,3,0.039,3,0.0022,7,0.0002
2,0.0001,3,0.0226,3,0.002,7,0.0002
7,0.0001,3,0.0163,3,0.0022,3,0.0002
7,0.0003,3,0.0399,3,0.0022,7,0.0002
7,0.0001,3,0.0169,3,0.0025,7,0.0003
7,0.0001,3,0.0382,3,0.0022,7,0.0003
7,0.0001,3,0.0217,3,0.0023,7,0.0002
7,0.0001,3,0.0187,3,0.0022,7,0.0002
1,0.0001,3,0.0352,3,0.0019,7,0.0002
7,0.0001,3,0.0164,3,0.0024,7,0.0003
7,0.0001,3,0.0205,7,0.0019,7,0.0002
7,0.0001,2,0.0519,7,0.002,7,0.0002
1,0.0001,3,0.0434,3,0.0023,3,0.0002
7,0.0001,7,0.0468,3,0.0023,3,0.0002
1,0.0001,7,0.0339,3,0.0022,3,0.0002
