polyglot,time,langDedect,time,langid,time,fasttext,time
1,0.0003,3,0.02,3,0.0021,7,0.0002
3,0.0002,3,0.0207,3,0.0029,3,0.0004
3,0.0001,3,0.0203,3,0.0024,3,0.0002
3,0.0001,3,0.0194,3,0.0022,7,0.0002
3,0.0001,3,0.0212,3,0.0025,3,0.0003
3,0.0001,3,0.0513,3,0.0026,3,0.0003
7,0.0001,3,0.0197,3,0.0023,3,0.0002
7,0.0002,3,0.0204,3,0.0051,3,0.0004
3,0.0001,3,0.029,3,0.0021,3,0.0002
3,0.0001,3,0.0204,3,0.0022,3,0.0002
7,0.0001,3,0.0257,3,0.0024,3,0.0002
0,0.0003,7,0.0303,3,0.002,3,0.0002
7,0.0001,3,0.0208,3,0.0028,3,0.0003
3,0.0002,3,0.024,3,0.0031,3,0.0004
3,0.0004,3,0.0344,3,0.003,3,0.0003
7,0.0003,3,0.0181,3,0.0031,3,0.0004
3,0.0002,3,0.0259,3,0.0029,3,0.0004
3,0.0002,3,0.0318,3,0.0075,3,0.0005
3,0.0002,3,0.0343,3,0.0041,3,0.0007
3,0.0001,3,0.0286,3,0.0026,3,0.0003
3,0.0002,3,0.0313,3,0.0035,3,0.0005
3,0.0001,3,0.0487,3,0.0022,3,0.0002
3,0.0002,3,0.0317,3,0.0035,3,0.0005
3,0.0001,3,0.0598,3,0.0023,3,0.0002
3,0.0001,3,0.0324,3,0.0025,3,0.0003
3,0.0001,3,0.0536,3,0.0025,3,0.0003
7,0.0001,3,0.0293,3,0.0023,3,0.0003
7,0.0003,3,0.0332,3,0.0029,3,0.0005
3,0.0001,3,0.0383,3,0.0024,3,0.0003
7,0.0001,3,0.0492,3,0.0022,3,0.0003
7,0.0001,3,0.036,3,0.0022,3,0.0003
7,0.0001,3,0.0356,3,0.0041,3,0.0003
7,0.0001,3,0.0295,3,0.0022,3,0.0003
3,0.0002,3,0.045,3,0.0039,3,0.0008
1,0.0001,7,0.0735,3,0.0024,3,0.0003
7,0.0002,3,0.0346,3,0.0033,7,0.0006
7,0.0003,3,0.022,3,0.0031,3,0.0004
7,0.0001,3,0.0202,3,0.0032,3,0.0003
7,0.0001,3,0.0298,3,0.0025,3,0.0003
3,0.0002,3,0.0244,3,0.0028,3,0.0003
7,0.0002,3,0.0239,3,0.0034,3,0.0005
7,0.0003,3,0.0345,3,0.0028,3,0.0004
7,0.0003,3,0.0228,3,0.0032,3,0.0004
7,0.0004,3,0.0244,3,0.0038,3,0.0005
3,0.0005,3,0.0303,3,0.0036,3,0.0005
7,0.0001,3,0.0283,3,0.0025,3,0.0003
7,0.0002,3,0.0248,3,0.004,3,0.0005
7,0.0004,3,0.0204,3,0.0034,3,0.0004
3,0.0001,3,0.0257,3,0.0024,3,0.0003
7,0.0002,3,0.0173,3,0.0033,3,0.0004
7,0.0001,3,0.0217,3,0.0025,3,0.0003
3,0.0002,3,0.0191,3,0.0037,3,0.0004
3,0.0001,3,0.0181,3,0.0024,3,0.0002
7,0.0002,3,0.0526,3,0.003,3,0.0004
3,0.0002,3,0.0191,3,0.0038,3,0.0004
7,0.0002,3,0.0192,3,0.0032,3,0.0004
3,0.0003,3,0.0611,3,0.0021,3,0.0002
1,0.0003,7,0.054,1,0.002,3,0.0002
2,0.0003,3,0.0356,3,0.0029,3,0.0003
1,0.0003,3,0.028,3,0.0024,3,0.0002
7,0.0003,3,0.0241,3,0.0034,3,0.0003
7,0.0001,3,0.0272,3,0.0023,3,0.0002
3,0.0001,3,0.0231,3,0.0058,3,0.0003
3,0.0003,3,0.0397,3,0.0095,3,0.0007
7,0.0001,3,0.0321,3,0.0024,3,0.0002
7,0.0003,3,0.0598,3,0.0027,3,0.0003
7,0.0002,3,0.0237,3,0.0031,3,0.0004
1,0.0001,3,0.0303,3,0.0023,3,0.0002
7,0.0001,3,0.0253,3,0.0023,3,0.0003
7,0.0002,3,0.0413,3,0.0032,3,0.0004
7,0.0001,3,0.02,3,0.0023,3,0.0002
7,0.0002,3,0.0312,3,0.0028,3,0.0003
3,0.0001,3,0.03,3,0.0027,3,0.0004
3,0.0001,3,0.026,3,0.0022,3,0.0002
7,0.0002,3,0.0371,3,0.0035,3,0.0005
7,0.0001,3,0.0225,3,0.0024,3,0.0003
3,0.0002,3,0.0171,3,0.0028,3,0.0003
3,0.0002,3,0.0194,3,0.003,3,0.0004
3,0.0001,3,0.0155,3,0.0021,3,0.0002
3,0.0001,3,0.0167,3,0.002,3,0.0002
3,0.0001,3,0.0155,3,0.0021,3,0.0002
3,0.0001,3,0.0195,3,0.0021,3,0.0002
3,0.0001,3,0.0192,3,0.0019,3,0.0002
3,0.0001,3,0.0182,3,0.0026,3,0.0003
3,0.0001,3,0.0183,3,0.0027,3,0.0003
3,0.0001,3,0.0158,3,0.0024,3,0.0003
3,0.0001,3,0.0247,3,0.0024,3,0.0002
3,0.0002,3,0.0235,3,0.0037,3,0.0004
3,0.0001,3,0.0218,3,0.0027,3,0.0003
3,0.0001,3,0.0241,3,0.003,3,0.0003
3,0.0002,3,0.0212,3,0.003,3,0.0004
3,0.0001,3,0.0172,3,0.0021,3,0.0002
3,0.0001,3,0.0279,3,0.0021,3,0.0002
3,0.0001,3,0.0187,3,0.0021,3,0.0002
3,0.0001,3,0.0231,3,0.0025,3,0.0002
3,0.0001,3,0.0216,3,0.0032,3,0.0003
3,0.0001,3,0.0233,3,0.0025,3,0.0003
3,0.0001,3,0.0279,3,0.0019,3,0.0002
3,0.0001,3,0.0345,3,0.0024,3,0.0003
3,0.0002,3,0.0444,3,0.0035,3,0.0007
3,0.0003,3,0.0432,3,0.0042,3,0.0009
0,0.0001,0,0.0175,0,0.0019,0,0.0002
3,0.0001,3,0.027,3,0.0021,3,0.0002
3,0.0001,3,0.0187,3,0.0019,3,0.0002
3,0.0001,3,0.0321,3,0.0024,3,0.0004
3,0.0001,3,0.0259,3,0.0022,3,0.0003
3,0.0002,3,0.0269,3,0.0034,3,0.0004
3,0.0002,3,0.0211,3,0.0033,3,0.0004
3,0.0001,3,0.0181,3,0.0026,3,0.0003
3,0.0001,3,0.0231,3,0.0027,3,0.0003
3,0.0001,3,0.0211,3,0.0024,3,0.0003
3,0.0003,3,0.0256,3,0.003,3,0.0004
3,0.0001,3,0.0247,3,0.0025,3,0.0003
3,0.0002,3,0.0175,3,0.0027,3,0.0003
3,0.0002,3,0.0271,3,0.0041,3,0.0006
3,0.0002,3,0.0231,3,0.0034,3,0.0004
3,0.0002,3,0.0183,3,0.0036,3,0.0004
3,0.0001,3,0.0169,3,0.002,3,0.0002
3,0.0001,3,0.0118,3,0.002,3,0.0002
3,0.0001,3,0.0138,3,0.0103,3,0.0002
3,0.0001,3,0.0197,3,0.0024,3,0.0003
3,0.0001,3,0.0162,3,0.0028,3,0.0003
3,0.0001,3,0.017,3,0.0024,3,0.0002
3,0.0001,3,0.016,3,0.0025,3,0.0003
3,0.0001,3,0.0167,3,0.0027,3,0.0003
3,0.0001,3,0.0212,3,0.0025,3,0.0003
3,0.0001,3,0.029,3,0.0023,3,0.0002
1,0.0004,3,0.0348,3,0.003,3,0.0004
3,0.0001,3,0.0213,3,0.0032,3,0.0003
3,0.0002,3,0.0276,3,0.0041,3,0.0004
3,0.0001,3,0.0259,3,0.0026,3,0.0002
3,0.0001,3,0.024,3,0.003,3,0.0003
3,0.0002,3,0.0298,3,0.0033,3,0.0004
3,0.0001,3,0.0195,3,0.0129,3,0.0002
3,0.0001,3,0.0211,3,0.0026,3,0.0002
3,0.0001,3,0.024,3,0.0025,3,0.0002
3,0.0002,3,0.0378,3,0.0034,3,0.0005
3,0.0003,3,0.0378,3,0.0029,3,0.0004
3,0.0003,3,0.0404,3,0.002,3,0.0002
3,0.0001,3,0.0169,3,0.0021,3,0.0002
3,0.0001,3,0.0265,3,0.0022,3,0.0002
3,0.0001,3,0.0416,3,0.0026,3,0.0003
3,0.0001,3,0.0265,3,0.0082,3,0.0003
3,0.0002,3,0.0817,3,0.0025,3,0.0003
3,0.0001,3,0.0196,3,0.0021,3,0.0002
3,0.0001,3,0.0397,3,0.0019,3,0.0002
3,0.0001,3,0.0137,3,0.0021,3,0.0002
3,0.0002,3,0.0174,3,0.0028,3,0.0003
3,0.0002,3,0.0234,3,0.0034,3,0.0005
3,0.0001,3,0.0158,3,0.0024,3,0.0002
3,0.0002,3,0.021,3,0.003,3,0.0004
3,0.0001,3,0.014,3,0.0019,3,0.0002
3,0.0001,3,0.0134,3,0.002,3,0.0002
3,0.0001,3,0.0141,3,0.0023,3,0.0002
3,0.0001,3,0.0161,3,0.002,3,0.0002
3,0.0003,3,0.0182,3,0.0027,3,0.0004
3,0.0001,3,0.0187,3,0.0021,3,0.0002
3,0.0003,3,0.029,3,0.0055,3,0.0008
3,0.0003,3,0.0266,3,0.002,3,0.0002
3,0.0001,3,0.0189,3,0.0024,3,0.0002
3,0.0003,3,0.0314,3,0.0058,3,0.0008
3,0.0004,3,0.0242,3,0.0039,3,0.0005
3,0.0001,3,0.0195,3,0.0025,3,0.0003
3,0.0001,3,0.0183,3,0.0021,3,0.0002
3,0.0002,3,0.019,3,0.0033,3,0.0004
3,0.0001,3,0.0381,3,0.0023,3,0.0002
3,0.0002,3,0.0271,3,0.0026,3,0.0004
3,0.0002,3,0.038,3,0.0044,3,0.0007
3,0.0001,3,0.0264,3,0.0023,3,0.0002
3,0.0001,3,0.0205,3,0.0028,3,0.0003
3,0.0001,3,0.0194,3,0.0024,3,0.0003
3,0.0002,3,0.0273,3,0.003,3,0.0004
3,0.0002,3,0.0361,3,0.0037,3,0.0006
3,0.0002,3,0.0276,3,0.0029,3,0.0004
3,0.0001,3,0.022,3,0.0023,3,0.0002
3,0.0002,3,0.0391,3,0.0035,3,0.0006
3,0.0001,3,0.0292,3,0.0024,3,0.0003
3,0.0002,3,0.0622,3,0.0031,3,0.0006
3,0.0004,3,0.0334,3,0.0023,3,0.0003
3,0.0001,3,0.0343,3,0.0022,3,0.0003
3,0.0001,3,0.03,3,0.0057,3,0.0004
3,0.0002,3,0.0432,3,0.0029,3,0.0004
3,0.0002,3,0.0321,3,0.0028,3,0.0004
1,0.0001,3,0.0294,0,0.002,3,0.0002
3,0.0003,3,0.0221,3,0.0023,3,0.0003
3,0.0002,3,0.0727,3,0.0035,3,0.0006
3,0.0002,3,0.0294,3,0.0043,3,0.0006
3,0.0001,3,0.0164,3,0.0025,3,0.0003
3,0.0001,3,0.0203,3,0.0023,3,0.0002
3,0.0001,3,0.0202,3,0.0024,3,0.0003
3,0.0003,3,0.0423,3,0.0052,3,0.0008
3,0.0001,3,0.016,3,0.0023,3,0.0002
3,0.0001,3,0.0161,3,0.0022,3,0.0002
3,0.0001,3,0.0268,3,0.0027,3,0.0003
3,0.0001,3,0.0179,3,0.0025,3,0.0003
3,0.0001,3,0.019,3,0.0025,3,0.0003
3,0.0001,3,0.0122,3,0.0029,3,0.0003
3,0.0001,3,0.0207,3,0.0031,3,0.0003
3,0.0001,3,0.0154,3,0.0027,3,0.0003
3,0.0001,3,0.0148,3,0.002,3,0.0002
3,0.0001,3,0.0136,3,0.0021,3,0.0002
3,0.0001,3,0.0157,3,0.0021,3,0.0002
3,0.0003,3,0.0293,3,0.0059,3,0.0008
3,0.0001,3,0.0127,3,0.0024,3,0.0002
3,0.0001,3,0.0154,3,0.0032,3,0.0003
0,0.0001,0,0.0118,0,0.002,1,0.0002
3,0.0002,3,0.0396,3,0.0031,3,0.0003
3,0.0001,3,0.0249,3,0.0031,3,0.0003
3,0.0001,3,0.0222,3,0.0025,3,0.0002
3,0.0001,3,0.0378,3,0.0027,3,0.0003
3,0.0001,3,0.0232,3,0.0023,3,0.0002
3,0.0001,3,0.0252,3,0.0027,3,0.0003
3,0.0001,3,0.0227,3,0.0026,3,0.0002
3,0.0001,3,0.0281,3,0.0026,3,0.0002
0,0.0003,3,0.0238,3,0.0021,3,0.0002
3,0.0001,3,0.0278,3,0.0022,3,0.0002
3,0.0002,3,0.0259,3,0.0029,3,0.0004
0,0.0001,0,0.0196,0,0.0023,1,0.0003
3,0.0001,3,0.0247,3,0.002,3,0.0002
3,0.0002,3,0.0265,3,0.0037,3,0.0005
3,0.0001,3,0.0206,3,0.0023,3,0.0003
3,0.0001,3,0.025,3,0.0028,3,0.0003
0,0.0003,1,0.0614,0,0.002,3,0.0002
3,0.0001,3,0.0274,3,0.0027,3,0.0003
3,0.0001,3,0.0647,3,0.002,3,0.0002
3,0.0001,3,0.0228,3,0.0029,3,0.0004
7,0.0002,3,0.0237,3,0.0166,3,0.0005
7,0.0002,3,0.0403,3,0.0024,7,0.0003
7,0.0001,3,0.0223,3,0.0022,7,0.0002
2,0.0001,3,0.036,1,0.0021,7,0.0002
7,0.0001,3,0.019,3,0.0025,3,0.0003
7,0.0001,3,0.0198,3,0.0026,3,0.0003
7,0.0002,3,0.0277,3,0.0036,3,0.0005
7,0.0001,3,0.0208,3,0.0025,7,0.0003
7,0.0001,3,0.0373,3,0.0024,3,0.0003
7,0.0001,3,0.0206,3,0.0024,3,0.0003
7,0.0002,3,0.0217,3,0.0036,3,0.0004
7,0.0001,3,0.0377,3,0.0024,3,0.0003
7,0.0001,3,0.024,3,0.0029,3,0.0003
7,0.0002,3,0.0321,3,0.0033,3,0.0004
7,0.0002,3,0.0222,3,0.0035,3,0.0004
7,0.0002,3,0.0249,3,0.003,3,0.0004
7,0.0001,3,0.0217,3,0.0027,3,0.0003
3,0.0001,7,0.0235,3,0.0024,3,0.0002
7,0.0001,3,0.0198,3,0.0028,3,0.0003
7,0.0002,3,0.0228,3,0.0031,3,0.0004
7,0.0001,3,0.0325,7,0.0023,3,0.0003
2,0.0001,7,0.0481,3,0.0023,7,0.0003
7,0.0002,3,0.043,3,0.0034,3,0.0006
1,0.0001,3,0.0308,7,0.0021,3,0.0003
7,0.0002,3,0.0298,3,0.0027,7,0.0004
7,0.0001,3,0.0376,3,0.0023,3,0.0003
7,0.0001,3,0.0323,7,0.0023,7,0.0003
7,0.0001,3,0.0251,3,0.0023,3,0.0003
7,0.0003,3,0.022,3,0.0024,3,0.0003
7,0.0002,3,0.036,3,0.0032,3,0.0005
7,0.0001,3,0.0313,3,0.0022,3,0.0003
1,0.0002,1,0.0451,3,0.0031,3,0.0004
7,0.0002,3,0.0212,3,0.0028,3,0.0004
7,0.0002,3,0.0221,3,0.0037,3,0.0005
7,0.0003,3,0.0382,3,0.0023,3,0.0002
1,0.0003,3,0.033,3,0.0024,7,0.0003
1,0.0001,1,0.0608,0,0.0022,0,0.0003
7,0.0002,3,0.0239,3,0.003,3,0.0004
1,0.0001,3,0.0326,3,0.0057,3,0.0003
7,0.0002,3,0.0301,3,0.0037,3,0.0005
7,0.0003,3,0.0473,3,0.0025,3,0.0003
7,0.0002,3,0.0267,3,0.0048,3,0.0006
7,0.0002,3,0.0191,3,0.0029,3,0.0004
7,0.0001,3,0.018,3,0.0023,3,0.0003
7,0.0001,3,0.0203,3,0.0027,3,0.0003
7,0.0002,3,0.024,3,0.0033,3,0.0004
1,0.0001,0,0.0343,0,0.0067,0,0.0003
7,0.0002,3,0.0251,3,0.0047,3,0.0006
7,0.0003,3,0.0244,3,0.0053,3,0.0007
7,0.0001,3,0.0352,3,0.0028,3,0.0003
7,0.0003,3,0.0355,3,0.0059,3,0.0008
7,0.0002,3,0.0367,3,0.0039,3,0.0005
7,0.0002,3,0.0254,3,0.0028,3,0.0004
7,0.0001,3,0.0342,3,0.0023,3,0.0002
1,0.0001,3,0.0359,3,0.0027,3,0.0003
7,0.0002,3,0.0302,3,0.004,3,0.0005
7,0.0001,3,0.0277,3,0.0026,3,0.0003
1,0.0003,3,0.0257,3,0.0027,3,0.0003
7,0.0002,3,0.0273,3,0.0036,3,0.0004
7,0.0002,3,0.0254,3,0.004,3,0.0005
7,0.0001,3,0.0512,3,0.0024,3,0.0003
1,0.0003,7,0.101,1,0.0021,1,0.0003
7,0.0001,3,0.0258,3,0.0023,3,0.0002
7,0.0001,3,0.0406,3,0.0023,7,0.0003
7,0.0003,3,0.0543,3,0.0052,3,0.001
7,0.0002,3,0.0384,3,0.0046,3,0.0007
7,0.0001,7,0.0413,3,0.0023,7,0.0003
7,0.0001,3,0.0292,3,0.0023,3,0.0003
7,0.0001,3,0.0245,3,0.0023,3,0.0002
7,0.0001,3,0.0314,3,0.0024,3,0.0003
7,0.0002,3,0.0201,3,0.0027,3,0.0003
7,0.0001,3,0.0183,3,0.0028,3,0.0003
7,0.0001,3,0.0176,3,0.0025,3,0.0003
7,0.0001,3,0.0358,0,0.0024,3,0.0003
1,0.0003,1,0.0698,0,0.0024,1,0.0003
7,0.0002,3,0.0332,0,0.0025,3,0.0003
7,0.0002,3,0.0194,3,0.0027,3,0.0003
7,0.0001,3,0.0256,3,0.0025,7,0.0003
7,0.0001,3,0.0418,0,0.0043,3,0.0003
7,0.0002,3,0.0213,3,0.0026,7,0.0003
7,0.0002,3,0.0253,3,0.0038,3,0.0005
7,0.0001,3,0.0212,3,0.0027,3,0.0003
7,0.0001,3,0.0173,3,0.0028,3,0.0003
1,0.0001,3,0.0475,3,0.0023,3,0.0002
7,0.0001,3,0.0234,3,0.0028,3,0.0003
7,0.0001,3,0.0241,3,0.0028,3,0.0003
7,0.0001,3,0.0279,3,0.0023,3,0.0002
7,0.0001,3,0.0227,3,0.0028,3,0.0003
7,0.0002,3,0.0251,3,0.0036,3,0.0004
7,0.0002,3,0.0226,3,0.0033,3,0.0004
3,0.0002,3,0.0291,3,0.0035,3,0.0005
3,0.0001,3,0.0269,3,0.0028,3,0.0003
3,0.0001,3,0.0272,3,0.0022,3,0.0003
3,0.0001,3,0.0198,3,0.0022,3,0.0003
3,0.0001,3,0.031,3,0.0027,3,0.0003
3,0.0002,3,0.026,3,0.0032,3,0.0005
3,0.0002,3,0.0278,3,0.0027,3,0.0004
3,0.0001,3,0.0225,3,0.0023,3,0.0003
3,0.0001,3,0.0377,3,0.0024,1,0.0003
3,0.0001,3,0.022,3,0.0025,3,0.0003
2,0.0002,3,0.0395,3,0.0024,3,0.0003
7,0.0001,3,0.024,7,0.0024,3,0.0003
7,0.0002,3,0.038,3,0.0039,3,0.0007
7,0.0002,3,0.0499,3,0.0028,3,0.0004
7,0.0001,3,0.0319,7,0.0023,3,0.0003
7,0.0002,3,0.0345,3,0.0028,3,0.0004
7,0.0002,3,0.0325,3,0.0029,3,0.0005
2,0.0003,3,0.0342,7,0.0021,3,0.0003
7,0.0002,3,0.0277,3,0.0026,3,0.0004
1,0.0001,3,0.0359,2,0.002,7,0.0002
7,0.0001,3,0.0204,3,0.0022,7,0.0002
7,0.0002,3,0.0245,3,0.0031,3,0.0004
7,0.0002,3,0.0243,3,0.0031,3,0.0004
7,0.0002,3,0.0303,3,0.0036,3,0.0005
7,0.0002,3,0.0318,3,0.0038,3,0.0005
3,0.0001,3,0.0305,3,0.0022,3,0.0002
7,0.0002,3,0.0255,3,0.0037,3,0.0005
7,0.0002,3,0.0276,3,0.0035,3,0.0005
7,0.0002,3,0.0257,3,0.0038,3,0.0005
7,0.0001,3,0.0213,3,0.0027,3,0.0003
7,0.0002,3,0.0241,3,0.0036,3,0.0004
7,0.0001,3,0.0237,3,0.003,3,0.0003
7,0.0001,3,0.0147,3,0.0024,3,0.0003
7,0.0001,3,0.0261,3,0.0026,3,0.0003
7,0.0001,3,0.0235,3,0.0023,3,0.0003
7,0.0002,3,0.0237,3,0.0029,3,0.0004
7,0.0001,3,0.0283,3,0.0025,3,0.0003
7,0.0003,3,0.0237,3,0.003,3,0.0004
7,0.0001,3,0.0233,3,0.0025,3,0.0003
7,0.0001,3,0.0207,3,0.0029,3,0.0003
7,0.0003,3,0.0191,3,0.0024,3,0.0002
7,0.0001,3,0.0332,3,0.0028,3,0.0003
7,0.0001,3,0.0312,3,0.003,3,0.0003
7,0.0002,3,0.0283,3,0.0033,3,0.0004
7,0.0002,3,0.0339,3,0.0044,3,0.0006
7,0.0002,3,0.0303,3,0.0034,3,0.0004
7,0.0001,3,0.0284,3,0.0025,3,0.0003
7,0.0002,3,0.0369,3,0.0028,3,0.0003
7,0.0002,3,0.0339,3,0.0034,3,0.0004
2,0.0001,3,0.0326,3,0.0027,3,0.0003
7,0.0002,3,0.0406,3,0.0037,3,0.0006
7,0.0002,3,0.0314,3,0.0036,3,0.0005
7,0.0001,3,0.0227,3,0.0027,3,0.0003
7,0.0001,3,0.0244,3,0.0026,3,0.0003
7,0.0001,3,0.03,3,0.0025,3,0.0002
7,0.0001,3,0.0279,3,0.0028,3,0.0004
7,0.0003,3,0.0354,3,0.0051,3,0.0007
7,0.0001,3,0.0342,3,0.0026,3,0.0003
7,0.0001,3,0.0358,3,0.0023,3,0.0002
7,0.0001,3,0.0315,3,0.0024,3,0.0003
3,0.0004,3,0.0505,3,0.0031,3,0.0005
3,0.0002,3,0.0219,3,0.003,3,0.0004
3,0.0001,3,0.0188,3,0.0022,3,0.0002
3,0.0001,3,0.0149,3,0.0024,3,0.0002
3,0.0001,3,0.0203,3,0.0024,3,0.0002
3,0.0001,3,0.0219,3,0.0023,3,0.0003
3,0.0002,3,0.0196,3,0.0029,3,0.0003
3,0.0001,3,0.016,3,0.0056,3,0.0003
3,0.0003,3,0.0263,3,0.0039,3,0.0006
3,0.0001,3,0.0188,3,0.0024,3,0.0003
3,0.0002,3,0.0212,3,0.0039,3,0.0004
3,0.0002,3,0.0215,3,0.0035,3,0.0004
3,0.0001,3,0.02,3,0.0028,3,0.0003
3,0.0002,3,0.0215,3,0.0031,3,0.0004
3,0.0003,3,0.0416,3,0.0024,3,0.0003
3,0.0001,3,0.0295,3,0.0022,3,0.0002
0,0.0003,3,0.0498,3,0.002,3,0.0002
3,0.0002,3,0.025,3,0.0039,3,0.0005
3,0.0002,3,0.0234,3,0.0028,3,0.0003
3,0.0002,3,0.0255,3,0.0148,3,0.0006
3,0.0002,3,0.0596,3,0.003,3,0.0004
3,0.0001,3,0.0322,3,0.0043,3,0.0003
3,0.0002,3,0.0643,3,0.0033,3,0.0005
3,0.0001,3,0.027,3,0.0024,3,0.0003
3,0.0002,3,0.0373,3,0.003,3,0.0004
3,0.0002,3,0.0392,3,0.0045,3,0.0008
3,0.0001,3,0.0238,3,0.0025,3,0.0003
3,0.0004,3,0.0519,3,0.006,3,0.0012
3,0.0001,3,0.0241,3,0.0027,3,0.0004
3,0.0002,3,0.0329,3,0.0041,3,0.0007
3,0.0001,3,0.027,3,0.0026,3,0.0003
3,0.0001,3,0.021,3,0.0025,3,0.0003
3,0.0003,3,0.039,3,0.0059,3,0.0009
0,0.0001,0,0.0162,0,0.002,0,0.0002
3,0.0001,3,0.0247,3,0.0029,3,0.0004
3,0.0002,3,0.0235,3,0.0027,3,0.0003
3,0.0001,3,0.0217,3,0.003,3,0.0003
3,0.0002,3,0.0238,3,0.0033,3,0.0005
3,0.0001,3,0.0418,0,0.0025,3,0.0003
3,0.0002,3,0.0207,3,0.0028,3,0.0003
3,0.0003,3,0.0304,3,0.0053,3,0.0008
3,0.0001,3,0.0247,3,0.0026,3,0.0003
3,0.0001,3,0.0449,3,0.0022,3,0.0002
3,0.0001,3,0.0222,3,0.0027,3,0.0003
3,0.0001,3,0.0308,3,0.0024,3,0.0003
3,0.0002,3,0.0216,3,0.0028,3,0.0004
3,0.0001,3,0.0155,3,0.0026,3,0.0003
3,0.0001,3,0.0195,3,0.0024,3,0.0002
0,0.0001,0,0.0275,0,0.0026,0,0.0003
3,0.0001,3,0.0339,3,0.0024,3,0.0003
3,0.0002,3,0.0306,3,0.0028,3,0.0003
3,0.0002,3,0.0454,3,0.0041,3,0.0006
3,0.0001,3,0.0347,3,0.0024,3,0.0003
3,0.0001,3,0.0252,3,0.0028,3,0.0003
3,0.0001,3,0.0257,3,0.0025,3,0.0002
3,0.0001,3,0.0266,3,0.003,3,0.0003
0,0.0001,0,0.038,0,0.002,0,0.0002
3,0.0001,3,0.0243,3,0.0024,3,0.0002
3,0.0001,3,0.033,3,0.0022,3,0.0002
3,0.0004,3,0.0438,3,0.0036,3,0.0004
1,0.0003,3,0.022,3,0.0022,3,0.0002
3,0.0001,3,0.0335,3,0.002,3,0.0002
1,0.0003,3,0.0216,3,0.0022,3,0.0002
3,0.0001,3,0.028,3,0.0027,3,0.0003
3,0.0001,3,0.0188,3,0.0023,3,0.0003
3,0.0001,3,0.036,3,0.0026,3,0.0003
3,0.0001,3,0.0224,3,0.0025,3,0.0003
3,0.0003,3,0.0347,3,0.0027,3,0.0003
1,0.0001,3,0.0491,3,0.0022,3,0.0003
3,0.0001,3,0.0395,3,0.0027,3,0.0003
3,0.0002,3,0.0202,3,0.0028,3,0.0004
3,0.0002,3,0.0223,3,0.0027,3,0.0003
3,0.0002,3,0.024,3,0.0085,3,0.0005
3,0.0001,3,0.0264,3,0.0025,3,0.0003
3,0.0002,3,0.023,3,0.003,3,0.0004
0,0.0001,3,0.0293,3,0.002,3,0.0002
3,0.0001,3,0.0182,3,0.0021,3,0.0002
3,0.0001,3,0.0176,3,0.0021,3,0.0002
3,0.0002,3,0.0216,3,0.003,3,0.0004
3,0.0002,3,0.0209,3,0.0028,3,0.0004
3,0.0001,3,0.0233,3,0.0021,3,0.0002
3,0.0001,3,0.0237,3,0.0032,3,0.0004
3,0.0002,3,0.0234,3,0.0193,3,0.0006
3,0.0002,3,0.0313,3,0.0033,3,0.0005
3,0.0002,3,0.0298,3,0.0034,3,0.0004
3,0.0003,3,0.0339,3,0.0025,3,0.0003
3,0.0001,3,0.0194,3,0.0027,3,0.0003
3,0.0002,3,0.0161,3,0.0028,3,0.0003
3,0.0002,3,0.0251,3,0.0045,3,0.0006
3,0.0001,3,0.0182,3,0.0023,3,0.0002
3,0.0001,3,0.0327,3,0.0026,3,0.0004
3,0.0001,3,0.0281,3,0.0023,3,0.0002
3,0.0002,3,0.0393,3,0.0034,3,0.0005
3,0.0002,3,0.0385,3,0.0031,3,0.0005
3,0.0001,3,0.0312,3,0.0028,3,0.0004
0,0.0001,0,0.039,0,0.0023,0,0.0003
3,0.0002,3,0.0274,3,0.0032,3,0.0005
3,0.0002,3,0.0231,3,0.0027,3,0.0004
3,0.0001,3,0.0238,3,0.0026,3,0.0003
3,0.0001,3,0.0286,3,0.0023,3,0.0003
3,0.0001,3,0.0289,3,0.002,3,0.0003
3,0.0002,3,0.0463,3,0.0029,3,0.0004
3,0.0001,3,0.0317,3,0.0022,3,0.0002
3,0.0001,3,0.0308,3,0.002,3,0.0002
3,0.0002,3,0.0374,3,0.0039,3,0.0008
3,0.0003,3,0.0276,3,0.0021,3,0.0003
3,0.0003,3,0.0388,3,0.002,3,0.0003
3,0.0001,3,0.0394,3,0.0025,3,0.0004
3,0.0001,3,0.0557,3,0.002,3,0.0002
3,0.0002,3,0.0247,3,0.0029,3,0.0004
3,0.0001,3,0.0253,3,0.003,3,0.0003
3,0.0002,3,0.0255,3,0.0033,3,0.0004
3,0.0003,3,0.0303,3,0.0029,3,0.0004
3,0.0002,3,0.0192,3,0.0028,3,0.0003
3,0.0001,3,0.0244,3,0.0021,3,0.0002
3,0.0001,3,0.0289,3,0.0021,3,0.0002
3,0.0002,3,0.0341,3,0.0032,3,0.0004
3,0.0001,3,0.022,3,0.0025,3,0.0003
3,0.0002,3,0.0208,3,0.003,3,0.0004
3,0.0003,3,0.0225,3,0.0022,3,0.0003
3,0.0003,3,0.0335,3,0.0053,3,0.0008
3,0.0001,3,0.0251,3,0.0026,3,0.0003
3,0.0001,3,0.0252,3,0.0025,3,0.0003
3,0.0001,3,0.0246,3,0.0022,3,0.0002
0,0.0001,0,0.0597,0,0.0021,1,0.0002
3,0.0001,3,0.0213,3,0.0024,3,0.0002
3,0.0002,3,0.0186,3,0.0037,3,0.0004
